Tiempo ,CONTROL,VELOCIDA,REFERENC
4.86,2.884,4.015,4
4.865,2.906,3.993,4
4.87,2.949,3.95,4
4.875,2.899,4.003,4
4.88,2.859,4.043,4
4.885,2.889,4.01,4
4.89,2.921,3.977,4
4.895,2.87,4.03,4
4.9,2.886,4.012,4
4.905,2.927,3.97,4
4.91,2.926,3.972,4
4.915,2.843,4.057,4
4.92,2.842,4.055,4
4.925,2.906,3.988,4
4.93,2.91,3.985,4
4.935,2.881,4.015,4
4.94,2.9,3.995,4
4.945,2.922,3.972,4
4.95,2.879,4.017,4
4.955,2.856,4.04,4
4.96,2.888,4.005,4
4.965,2.915,3.977,4
4.97,2.874,4.02,4
4.975,2.898,3.995,4
4.98,2.926,3.967,4
4.985,2.933,3.963,4
4.99,2.85,4.047,4
4.995,2.845,4.05,4
5,2.897,3.995,4
5.005,2.907,3.985,4
5.01,2.885,4.008,4
5.015,2.9,3.993,4
5.02,2.938,3.955,4
5.025,2.891,4.005,4
5.03,2.85,4.045,4
5.035,2.88,4.012,4
5.04,2.914,3.977,4
5.045,2.861,4.033,4
5.05,2.889,4.003,4
5.055,2.921,3.97,4
5.06,2.923,3.97,4
5.065,2.84,4.055,4
5.07,2.844,4.047,4
5.075,2.896,3.993,4
5.08,2.916,3.972,4
5.085,2.886,4.005,4
5.09,2.9,3.99,4
5.095,2.923,3.967,4
5.1,2.885,4.008,4
5.105,2.858,4.035,4
5.11,2.883,4.008,4
5.115,2.917,3.972,4
5.12,2.869,4.023,4
5.125,2.885,4.005,4
5.13,2.927,3.963,4
5.135,2.927,3.965,4
5.14,2.849,4.045,4
5.145,2.854,4.037,4
5.15,2.887,4.003,4
5.155,2.909,3.98,4
5.16,2.888,4.003,4
5.165,2.908,3.983,4
5.17,2.961,3.93,4
5.175,2.898,3.997,4
5.18,2.858,4.037,4
5.185,2.891,4.003,4
5.19,2.906,3.988,4
5.195,2.849,4.045,4
5.2,2.879,4.012,4
5.205,2.935,3.955,4
5.21,2.933,3.96,4
5.215,2.856,4.04,4
5.22,2.863,4.03,4
5.225,2.899,3.993,4
5.23,2.894,3.997,4
5.235,2.87,4.023,4
5.24,2.908,3.983,4
5.245,2.937,3.955,4
5.25,2.892,4.003,4
5.255,2.869,4.025,4
5.26,2.89,4.003,4
5.265,2.895,3.997,4
5.27,2.843,4.05,4
5.275,2.867,4.023,4
5.28,2.926,3.963,4
5.285,2.933,3.957,4
5.29,2.866,4.027,4
5.295,2.852,4.04,4
5.3,2.882,4.008,4
5.305,2.881,4.008,4
5.31,2.861,4.027,4
5.315,2.902,3.985,4
5.32,2.945,3.943,4
5.325,2.891,4,4
5.33,2.866,4.025,4
5.335,2.889,4,4
5.34,2.904,3.985,4
5.345,2.835,4.055,4
5.35,2.855,4.033,4
5.355,2.923,3.963,4
5.36,2.94,3.947,4
5.365,2.871,4.02,4
5.37,2.864,4.025,4
5.375,2.91,3.977,4
5.38,2.877,4.012,4
5.385,2.846,4.043,4
5.39,2.906,3.98,4
5.395,2.929,3.957,4
5.4,2.88,4.01,4
5.405,2.894,3.995,4
5.41,2.914,3.975,4
5.415,2.911,3.98,4
5.42,2.835,4.057,4
5.425,2.844,4.045,4
5.43,2.898,3.988,4
5.435,2.912,3.975,4
5.44,2.883,4.005,4
5.445,2.89,3.997,4
5.45,2.923,3.965,4
5.455,2.888,4.003,4
5.46,2.85,4.04,4
5.465,2.873,4.015,4
5.47,2.904,3.983,4
5.475,2.855,4.033,4
5.48,2.873,4.012,4
5.485,2.922,3.963,4
5.49,2.925,3.963,4
5.495,2.837,4.053,4
5.5,2.844,4.043,4
5.505,2.889,3.995,4
5.51,2.889,3.995,4
5.515,2.864,4.02,4
5.52,2.901,3.983,4
5.525,2.957,3.928,4
5.53,2.896,3.993,4
5.535,2.867,4.023,4
5.54,2.905,3.983,4
5.545,2.904,3.985,4
5.55,2.832,4.057,4
5.555,2.856,4.03,4
5.56,2.909,3.975,4
5.565,2.933,3.952,4
5.57,2.886,4.003,4
5.575,2.889,4,4
5.58,2.933,3.955,4
5.585,2.886,4.005,4
5.59,2.849,4.043,4
5.595,2.886,4.003,4
5.6,2.908,3.98,4
5.605,2.86,4.03,4
5.61,2.878,4.01,4
5.615,2.919,3.967,4
5.62,2.929,3.96,4
5.625,2.844,4.047,4
5.63,2.841,4.047,4
5.635,2.886,4,4
5.64,2.881,4.005,4
5.645,2.85,4.035,4
5.65,2.901,3.983,4
5.655,2.939,3.945,4
5.66,2.893,3.995,4
5.665,2.878,4.01,4
5.67,2.897,3.99,4
5.675,2.91,3.977,4
5.68,2.829,4.06,4
5.685,2.838,4.047,4
5.69,2.905,3.977,4
5.695,2.912,3.972,4
5.7,2.878,4.008,4
5.705,2.9,3.985,4
5.71,2.924,3.963,4
5.715,2.884,4.005,4
5.72,2.853,4.035,4
5.725,2.881,4.005,4
5.73,2.891,3.995,4
5.735,2.846,4.04,4
5.74,2.861,4.023,4
5.745,2.91,3.972,4
5.75,2.919,3.965,4
5.755,2.854,4.033,4
5.76,2.852,4.033,4
5.765,2.882,4,4
5.77,2.882,4,4
5.775,2.852,4.03,4
5.78,2.88,4,4
5.785,2.925,3.955,4
5.79,2.878,4.005,4
5.795,2.868,4.015,4
5.8,2.904,3.977,4
5.805,2.906,3.977,4
5.81,2.822,4.062,4
5.815,2.834,4.047,4
5.82,2.878,4,4
5.825,2.896,3.983,4
5.83,2.864,4.015,4
5.835,2.898,3.98,4
5.84,2.942,3.938,4
5.845,2.878,4.005,4
5.85,2.865,4.017,4
5.855,2.897,3.985,4
5.86,2.895,3.988,4
5.865,2.826,4.057,4
5.87,2.853,4.027,4
5.875,2.896,3.983,4
5.88,2.907,3.972,4
5.885,2.879,4.003,4
5.89,2.898,3.983,4
5.895,2.932,3.95,4
5.9,2.882,4.003,4
5.905,2.852,4.033,4
5.91,2.873,4.01,4
5.915,2.887,3.995,4
5.92,2.838,4.045,4
5.925,2.85,4.03,4
5.93,2.903,3.975,4
5.935,2.929,3.95,4
5.94,2.875,4.008,4
5.945,2.872,4.01,4
5.95,2.919,3.963,4
5.955,2.874,4.01,4
5.96,2.841,4.043,4
5.965,2.873,4.008,4
5.97,2.908,3.972,4
5.975,2.847,4.035,4
5.98,2.867,4.012,4
5.985,2.914,3.965,4
5.99,2.931,3.95,4
5.995,2.857,4.027,4
6,2.855,4.027,4
6.005,2.901,3.98,4
6.01,2.869,4.012,4
6.015,2.834,4.047,4
6.02,2.888,3.99,4
6.025,2.909,3.97,4
6.03,2.858,4.023,4
6.035,2.882,3.997,4
6.04,2.917,3.963,4
6.045,2.932,3.95,4
6.05,2.852,4.033,4
6.055,2.845,4.037,4
6.06,2.886,3.995,4
6.065,2.868,4.012,4
6.07,2.848,4.033,4
6.075,2.886,3.993,4
6.08,2.916,3.963,4
6.085,2.866,4.015,4
6.09,2.878,4.003,4
6.095,2.907,3.972,4
6.1,2.904,3.977,4
6.105,2.83,4.053,4
6.11,2.825,4.055,4
6.115,2.881,3.995,4
6.12,2.879,3.997,4
6.125,2.849,4.027,4
6.13,2.89,3.985,4
6.135,2.928,3.947,4
6.14,2.882,3.997,4
6.145,2.879,4,4
6.15,2.907,3.972,4
6.155,2.916,3.965,4
6.16,2.828,4.055,4
6.165,2.832,4.047,4
6.17,2.882,3.995,4
6.175,2.882,3.995,4
6.18,2.845,4.033,4
6.185,2.891,3.985,4
6.19,2.929,3.947,4
6.195,2.877,4.003,4
6.2,2.865,4.015,4
6.205,2.889,3.99,4
6.21,2.892,3.988,4
6.215,2.82,4.06,4
6.22,2.827,4.05,4
6.225,2.891,3.983,4
6.23,2.894,3.98,4
6.235,2.863,4.012,4
6.24,2.895,3.98,4
6.245,2.921,3.955,4
6.25,2.884,3.995,4
6.255,2.864,4.015,4
6.26,2.883,3.995,4
6.265,2.898,3.98,4
6.27,2.832,4.047,4
6.275,2.832,4.045,4
6.28,2.894,3.98,4
6.285,2.9,3.975,4
6.29,2.864,4.012,4
6.295,2.899,3.977,4
6.3,2.927,3.95,4
6.305,2.89,3.99,4
6.31,2.871,4.01,4
6.315,2.888,3.993,4
6.32,2.908,3.972,4
6.325,2.835,4.047,4
6.33,2.835,4.045,4
6.335,2.894,3.983,4
6.34,2.905,3.972,4
6.345,2.875,4.005,4
6.35,2.892,3.988,4
6.355,2.92,3.96,4
6.36,2.88,4.003,4
6.365,2.86,4.023,4
6.37,2.884,3.997,4
6.375,2.894,3.988,4
6.38,2.835,4.047,4
6.385,2.847,4.033,4
6.39,2.907,3.97,4
6.395,2.911,3.967,4
6.4,2.873,4.008,4
6.405,2.89,3.99,4
6.41,2.913,3.967,4
6.415,2.878,4.005,4
6.42,2.853,4.03,4
6.425,2.868,4.012,4
6.43,2.893,3.988,4
6.435,2.839,4.043,4
6.44,2.846,4.033,4
6.445,2.911,3.965,4
6.45,2.923,3.955,4
6.455,2.866,4.015,4
6.46,2.875,4.005,4
6.465,2.902,3.977,4
6.47,2.876,4.005,4
6.475,2.851,4.03,4
6.48,2.879,4,4
6.485,2.909,3.97,4
6.49,2.846,4.035,4
6.495,2.854,4.025,4
6.5,2.92,3.957,4
6.505,2.927,3.952,4
6.51,2.863,4.02,4
6.515,2.879,4.003,4
6.52,2.901,3.98,4
6.525,2.875,4.008,4
6.53,2.852,4.03,4
6.535,2.885,3.995,4
6.54,2.906,3.975,4
6.545,2.845,4.037,4
6.55,2.87,4.01,4
6.555,2.919,3.96,4
6.56,2.934,3.947,4
6.565,2.87,4.015,4
6.57,2.864,4.02,4
6.575,2.89,3.993,4
6.58,2.868,4.015,4
6.585,2.845,4.037,4
6.59,2.878,4.003,4
6.595,2.912,3.967,4
6.6,2.862,4.02,4
6.605,2.873,4.008,4
6.61,2.918,3.963,4
6.615,2.922,3.96,4
6.62,2.845,4.04,4
6.625,2.845,4.037,4
6.63,2.885,3.995,4
6.635,2.883,3.997,4
6.64,2.851,4.03,4
6.645,2.889,3.99,4
6.65,2.934,3.945,4
6.655,2.885,3.997,4
6.66,2.885,3.997,4
6.665,2.921,3.963,4
6.67,2.915,3.97,4
6.675,2.832,4.055,4
6.68,2.837,4.047,4
6.685,2.889,3.993,4
6.69,2.889,3.993,4
6.695,2.864,4.017,4
6.7,2.903,3.977,4
6.705,2.945,3.938,4
6.71,2.888,3.997,4
6.715,2.874,4.012,4
6.72,2.893,3.993,4
6.725,2.903,3.983,4
6.73,2.837,4.05,4
6.735,2.842,4.043,4
6.74,2.906,3.975,4
6.745,2.923,3.96,4
6.75,2.883,4.003,4
6.755,2.903,3.983,4
6.76,2.944,3.943,4
6.765,2.897,3.993,4
6.77,2.863,4.027,4
6.775,2.876,4.012,4
6.78,2.913,3.975,4
6.785,2.854,4.035,4
6.79,2.865,4.023,4
6.795,2.923,3.963,4
6.8,2.943,3.945,4
6.805,2.889,4.003,4
6.81,2.881,4.01,4
6.815,2.918,3.972,4
6.82,2.882,4.01,4
6.825,2.847,4.045,4
6.83,2.894,3.995,4
6.835,2.919,3.97,4
6.84,2.869,4.023,4
6.845,2.895,3.995,4
6.85,2.935,3.955,4
6.855,2.945,3.947,4
6.86,2.868,4.027,4
6.865,2.854,4.04,4
6.87,2.902,3.99,4
6.875,2.887,4.005,4
6.88,2.865,4.027,4
6.885,2.908,3.983,4
6.89,2.944,3.947,4
6.895,2.9,3.995,4
6.9,2.895,4,4
6.905,2.927,3.967,4
6.91,2.914,3.983,4
6.915,2.848,4.05,4
6.92,2.845,4.05,4
6.925,2.904,3.988,4
6.93,2.918,3.975,4
6.935,2.887,4.008,4
6.94,2.901,3.993,4
6.945,2.936,3.957,4
6.95,2.897,4,4
6.955,2.867,4.03,4
6.96,2.887,4.008,4
6.965,2.912,3.983,4
6.97,2.856,4.04,4
6.975,2.878,4.015,4
6.98,2.935,3.957,4
6.985,2.94,3.955,4
6.99,2.867,4.03,4
6.995,2.863,4.033,4
7,2.894,4,4
7.005,2.891,4.003,4
7.01,2.864,4.03,4
7.015,2.907,3.985,4
7.02,2.952,3.94,4
7.025,2.896,4,4
7.03,2.896,4,4
7.035,2.929,3.967,4
7.04,2.916,3.983,4
7.045,2.844,4.055,4
7.05,2.849,4.047,4
7.055,2.908,3.985,4
7.06,2.921,3.972,4
7.065,2.888,4.008,4
7.07,2.908,3.988,4
7.075,2.946,3.95,4
7.08,2.894,4.005,4
7.085,2.859,4.04,4
7.09,2.886,4.01,4
7.095,2.918,3.977,4
7.1,2.87,4.027,4
7.105,2.885,4.01,4
7.11,2.932,3.963,4
7.115,2.942,3.955,4
7.12,2.865,4.035,4
7.125,2.853,4.045,4
7.13,2.9,3.995,4
7.135,2.898,3.997,4
7.14,2.87,4.025,4
7.145,2.906,3.988,4
7.15,2.944,3.95,4
7.155,2.9,3.997,4
7.16,2.878,4.02,4
7.165,2.904,3.993,4
7.17,2.909,3.988,4
7.175,2.85,4.047,4
7.18,2.872,4.023,4
7.185,2.933,3.96,4
7.19,2.946,3.95,4
7.195,2.879,4.02,4
7.2,2.88,4.017,4
7.205,2.894,4.003,4
7.21,2.899,3.997,4
7.215,2.874,4.023,4
7.22,2.905,3.99,4
7.225,2.941,3.955,4
7.23,2.906,3.993,4
7.235,2.899,4,4
7.24,2.912,3.988,4
7.245,2.915,3.985,4
7.25,2.838,4.062,4
7.255,2.855,4.043,4
7.26,2.912,3.983,4
7.265,2.933,3.963,4
7.27,2.89,4.008,4
7.275,2.905,3.993,4
7.28,2.94,3.957,4
7.285,2.898,4.003,4
7.29,2.855,4.045,4
7.295,2.897,4,4
7.3,2.917,3.98,4
7.305,2.876,4.023,4
7.31,2.892,4.005,4
7.315,2.934,3.963,4
7.32,2.927,3.972,4
7.325,2.843,4.057,4
7.33,2.853,4.045,4
7.335,2.907,3.988,4
7.34,2.913,3.983,4
7.345,2.884,4.012,4
7.35,2.913,3.983,4
7.355,2.927,3.97,4
7.36,2.904,3.995,4
7.365,2.871,4.027,4
7.37,2.9,3.997,4
7.375,2.915,3.983,4
7.38,2.874,4.025,4
7.385,2.889,4.008,4
7.39,2.939,3.957,4
7.395,2.941,3.957,4
7.4,2.862,4.04,4
7.405,2.859,4.04,4
7.41,2.909,3.988,4
7.415,2.91,3.988,4
7.42,2.881,4.017,4
7.425,2.917,3.98,4
7.43,2.971,3.928,4
7.435,2.908,3.995,4
7.44,2.871,4.033,4
7.445,2.906,3.995,4
7.45,2.909,3.993,4
7.455,2.85,4.053,4
7.46,2.881,4.017,4
7.465,2.938,3.96,4
7.47,2.965,3.935,4
7.475,2.884,4.02,4
7.48,2.883,4.02,4
7.485,2.919,3.983,4
7.49,2.893,4.01,4
7.495,2.867,4.035,4
7.5,2.92,3.98,4
7.505,2.946,3.955,4
7.51,2.904,4,4
7.515,2.904,4,4
7.52,2.919,3.985,4
7.525,2.925,3.98,4
7.53,2.856,4.05,4
7.535,2.861,4.043,4
7.54,2.93,3.97,4
7.545,2.945,3.957,4
7.55,2.89,4.015,4
7.555,2.894,4.01,4
7.56,2.911,3.993,4
7.565,2.899,4.005,4
7.57,2.866,4.037,4
7.575,2.901,4,4
7.58,2.941,3.96,4
7.585,2.896,4.008,4
7.59,2.901,4.003,4
7.595,2.92,3.983,4
7.6,2.931,3.972,4
7.605,2.846,4.06,4
7.61,2.852,4.05,4
7.615,2.926,3.972,4
7.62,2.928,3.972,4
7.625,2.89,4.012,4
7.63,2.912,3.99,4
7.635,2.942,3.96,4
7.64,2.897,4.008,4
7.645,2.869,4.035,4
7.65,2.9,4.003,4
7.655,2.932,3.97,4
7.66,2.884,4.02,4
7.665,2.893,4.01,4
7.67,2.929,3.972,4
7.675,2.928,3.975,4
7.68,2.848,4.057,4
7.685,2.859,4.043,4
7.69,2.914,3.985,4
7.695,2.935,3.965,4
7.7,2.892,4.01,4
7.705,2.899,4.003,4
7.71,2.936,3.965,4
7.715,2.903,4,4
7.72,2.856,4.047,4
7.725,2.901,4,4
7.73,2.925,3.975,4
7.735,2.88,4.023,4
7.74,2.901,4,4
7.745,2.941,3.96,4
7.75,2.938,3.965,4
7.755,2.853,4.053,4
7.76,2.85,4.053,4
7.765,2.906,3.993,4
7.77,2.907,3.993,4
7.775,2.882,4.017,4
7.78,2.914,3.985,4
7.785,2.962,3.938,4
7.79,2.901,4.003,4
7.795,2.868,4.035,4
7.8,2.894,4.008,4
7.805,2.921,3.98,4
7.81,2.872,4.03,4
7.815,2.888,4.012,4
7.82,2.929,3.97,4
7.825,2.934,3.967,4
7.83,2.851,4.053,4
7.835,2.853,4.047,4
7.84,2.897,4,4
7.845,2.91,3.988,4
7.85,2.883,4.015,4
7.855,2.904,3.993,4
7.86,2.945,3.952,4
7.865,2.903,3.997,4
7.87,2.861,4.04,4
7.875,2.886,4.012,4
7.88,2.902,3.995,4
7.885,2.848,4.05,4
7.89,2.88,4.015,4
7.895,2.929,3.965,4
7.9,2.943,3.952,4
7.905,2.861,4.037,4
7.91,2.849,4.047,4
7.915,2.896,3.997,4
7.92,2.889,4.005,4
7.925,2.863,4.03,4
7.93,2.909,3.983,4
7.935,2.945,3.947,4
7.94,2.901,3.995,4
7.945,2.881,4.015,4
7.95,2.895,4,4
7.955,2.91,3.985,4
7.96,2.846,4.05,4
7.965,2.861,4.033,4
7.97,2.916,3.975,4
7.975,2.935,3.957,4
7.98,2.878,4.017,4
7.985,2.877,4.017,4
7.99,2.913,3.98,4
7.995,2.897,3.997,4
8,2.855,4.04,4
8.005,2.887,4.005,4
8.01,2.934,3.957,4
8.015,2.882,4.012,4
8.02,2.886,4.008,4
8.025,2.915,3.977,4
8.03,2.912,3.983,4
8.035,2.833,4.062,4
8.04,2.844,4.047,4
8.045,2.894,3.995,4
8.05,2.907,3.983,4
8.055,2.878,4.012,4
8.06,2.899,3.99,4
8.065,2.932,3.957,4
8.07,2.895,3.997,4
8.075,2.858,4.035,4
8.08,2.878,4.012,4
8.085,2.89,4,4
8.09,2.845,4.045,4
8.095,2.862,4.025,4
8.1,2.911,3.975,4
8.105,2.925,3.963,4
8.11,2.865,4.025,4
8.115,2.846,4.043,4
8.12,2.873,4.012,4
8.125,2.87,4.015,4
8.13,2.849,4.035,4
8.135,2.884,3.997,4
8.14,2.937,3.945,4
8.145,2.885,4,4
8.15,2.873,4.012,4
8.155,2.889,3.995,4
8.16,2.892,3.993,4
8.165,2.83,4.055,4
8.17,2.837,4.045,4
8.175,2.904,3.975,4
8.18,2.913,3.967,4
8.185,2.863,4.02,4
8.19,2.889,3.993,4
8.195,2.927,3.955,4
8.2,2.885,4,4
8.205,2.852,4.033,4
8.21,2.883,4,4
8.215,2.898,3.985,4
8.22,2.841,4.043,4
8.225,2.866,4.015,4
8.23,2.922,3.957,4
8.235,2.922,3.96,4
8.24,2.855,4.03,4
8.245,2.861,4.023,4
8.25,2.892,3.99,4
8.255,2.877,4.005,4
8.26,2.85,4.033,4
8.265,2.888,3.993,4
8.27,2.921,3.96,4
8.275,2.876,4.008,4
8.28,2.88,4.003,4
8.285,2.912,3.97,4
8.29,2.909,3.975,4
8.295,2.836,4.05,4
8.3,2.84,4.043,4
8.305,2.883,3.997,4
8.31,2.898,3.983,4
8.315,2.861,4.02,4
8.32,2.89,3.99,4
8.325,2.928,3.952,4
8.33,2.881,4.003,4
8.335,2.861,4.023,4
8.34,2.885,3.997,4
8.345,2.89,3.993,4
8.35,2.818,4.065,4
8.355,2.831,4.047,4
8.36,2.898,3.977,4
8.365,2.912,3.965,4
8.37,2.869,4.01,4
8.375,2.884,3.995,4
8.38,2.914,3.965,4
8.385,2.864,4.017,4
8.39,2.84,4.04,4
8.395,2.875,4.003,4
8.4,2.883,3.995,4
8.405,2.833,4.045,4
8.41,2.855,4.02,4
8.415,2.909,3.965,4
8.42,2.914,3.963,4
8.425,2.856,4.023,4
8.43,2.845,4.033,4
8.435,2.875,4,4
8.44,2.858,4.017,4
8.445,2.837,4.037,4
8.45,2.869,4.003,4
8.455,2.904,3.967,4
8.46,2.854,4.02,4
8.465,2.872,4,4
8.47,2.91,3.963,4
8.475,2.919,3.955,4
8.48,2.832,4.045,4
8.485,2.825,4.05,4
8.49,2.879,3.993,4
8.495,2.867,4.005,4
8.5,2.837,4.035,4
8.505,2.88,3.99,4
8.51,2.925,3.945,4
8.515,2.874,4,4
8.52,2.871,4.003,4
8.525,2.903,3.97,4
8.53,2.908,3.967,4
8.535,2.825,4.053,4
8.54,2.827,4.047,4
8.545,2.876,3.995,4
8.55,2.876,3.995,4
8.555,2.847,4.025,4
8.56,2.888,3.983,4
8.565,2.931,3.94,4
8.57,2.885,3.99,4
8.575,2.871,4.005,4
8.58,2.883,3.993,4
8.585,2.893,3.983,4
8.59,2.824,4.053,4
8.595,2.821,4.053,4
8.6,2.865,4.005,4
8.605,2.885,3.985,4
8.61,2.856,4.015,4
8.615,2.875,3.995,4
8.62,2.928,3.943,4
8.625,2.871,4.003,4
8.63,2.846,4.027,4
8.635,2.865,4.008,4
8.64,2.882,3.99,4
8.645,2.812,4.06,4
8.65,2.821,4.047,4
8.655,2.883,3.983,4
8.66,2.894,3.972,4
8.665,2.858,4.01,4
8.67,2.875,3.993,4
8.675,2.926,3.943,4
8.68,2.874,3.997,4
8.685,2.842,4.03,4
8.69,2.868,4.003,4
8.695,2.887,3.983,4
8.7,2.821,4.05,4
8.705,2.838,4.03,4
8.71,2.901,3.965,4
8.715,2.903,3.965,4
8.72,2.863,4.008,4
8.725,2.885,3.985,4
8.73,2.923,3.947,4
8.735,2.874,4,4
8.74,2.844,4.03,4
8.745,2.87,4.003,4
8.75,2.877,3.995,4
8.755,2.82,4.053,4
8.76,2.852,4.017,4
8.765,2.896,3.972,4
8.77,2.907,3.963,4
8.775,2.865,4.008,4
8.78,2.872,4,4
8.785,2.919,3.952,4
8.79,2.874,4,4
8.795,2.842,4.033,4
8.8,2.865,4.008,4
8.805,2.887,3.985,4
8.81,2.831,4.043,4
8.815,2.84,4.03,4
8.82,2.906,3.963,4
8.825,2.911,3.96,4
8.83,2.866,4.008,4
8.835,2.865,4.008,4
8.84,2.91,3.963,4
8.845,2.867,4.008,4
8.85,2.832,4.043,4
8.855,2.864,4.008,4
8.86,2.894,3.977,4
8.865,2.833,4.04,4
8.87,2.855,4.015,4
8.875,2.912,3.957,4
8.88,2.922,3.95,4
8.885,2.86,4.015,4
8.89,2.871,4.003,4
8.895,2.909,3.965,4
8.9,2.873,4.003,4
8.905,2.838,4.037,4
8.91,2.871,4.003,4
8.915,2.896,3.977,4
8.92,2.845,4.03,4
8.925,2.858,4.015,4
8.93,2.917,3.955,4
8.935,2.922,3.952,4
8.94,2.858,4.02,4
8.945,2.849,4.027,4
8.95,2.89,3.985,4
8.955,2.858,4.017,4
8.96,2.83,4.045,4
8.965,2.862,4.01,4
8.97,2.896,3.975,4
8.975,2.853,4.02,4
8.98,2.869,4.003,4
8.985,2.914,3.957,4
8.99,2.921,3.952,4
8.995,2.842,4.035,4
9,2.832,4.043,4
9.005,2.882,3.99,4
9.01,2.87,4.003,4
9.015,2.835,4.037,4
9.02,2.873,3.997,4
9.025,2.915,3.955,4
9.03,2.863,4.01,4
9.035,2.873,4,4
9.04,2.915,3.957,4
9.045,2.91,3.965,4
9.05,2.835,4.043,4
9.055,2.83,4.045,4
9.06,2.877,3.995,4
9.065,2.865,4.008,4
9.07,2.842,4.03,4
9.075,2.885,3.985,4
9.08,2.918,3.952,4
9.085,2.874,4,4
9.09,2.881,3.993,4
9.095,2.894,3.98,4
9.1,2.905,3.97,4
9.105,2.835,4.043,4
9.11,2.827,4.047,4
9.115,2.882,3.99,4
9.12,2.88,3.993,4
9.125,2.855,4.017,4
9.13,2.882,3.99,4
9.135,2.93,3.943,4
9.14,2.883,3.993,4
9.145,2.861,4.015,4
9.15,2.89,3.985,4
9.155,2.901,3.975,4
9.16,2.823,4.055,4
9.165,2.822,4.053,4
9.17,2.881,3.99,4
9.175,2.899,3.972,4
9.18,2.861,4.012,4
9.185,2.885,3.988,4
9.19,2.923,3.95,4
9.195,2.887,3.99,4
9.2,2.852,4.025,4
9.205,2.886,3.99,4
9.21,2.886,3.99,4
9.215,2.827,4.05,4
9.22,2.841,4.033,4
9.225,2.902,3.97,4
9.23,2.904,3.97,4
9.235,2.871,4.005,4
9.24,2.885,3.99,4
9.245,2.913,3.963,4
9.25,2.878,4,4
9.255,2.848,4.03,4
9.26,2.876,4,4
9.265,2.891,3.985,4
9.27,2.837,4.04,4
9.275,2.857,4.017,4
9.28,2.909,3.965,4
9.285,2.923,3.952,4
9.29,2.859,4.02,4
9.295,2.85,4.027,4
9.3,2.881,3.995,4
9.305,2.881,3.995,4
9.31,2.844,4.033,4
9.315,2.879,3.995,4
9.32,2.92,3.955,4
9.325,2.87,4.008,4
9.33,2.875,4.003,4
9.335,2.914,3.963,4
9.34,2.926,3.952,4
9.345,2.85,4.033,4
9.35,2.85,4.03,4
9.355,2.893,3.985,4
9.36,2.884,3.995,4
9.365,2.857,4.023,4
9.37,2.893,3.985,4
9.375,2.946,3.932,4
9.38,2.881,4.003,4
9.385,2.88,4.003,4
9.39,2.903,3.98,4
9.395,2.911,3.972,4
9.4,2.836,4.05,4
9.405,2.848,4.035,4
9.41,2.898,3.983,4
9.415,2.906,3.975,4
9.42,2.883,4,4
9.425,2.908,3.975,4
9.43,2.944,3.94,4
9.435,2.896,3.993,4
9.44,2.871,4.017,4
9.445,2.885,4.003,4
9.45,2.912,3.975,4
9.455,2.849,4.04,4
9.46,2.857,4.03,4
9.465,2.917,3.967,4
9.47,2.934,3.952,4
9.475,2.872,4.017,4
9.48,2.876,4.012,4
9.485,2.913,3.975,4
9.49,2.882,4.008,4
9.495,2.849,4.04,4
9.5,2.899,3.988,4
9.505,2.929,3.957,4
9.51,2.885,4.005,4
9.515,2.907,3.983,4
9.52,2.95,3.94,4
9.525,2.964,3.93,4
9.53,2.891,4.008,4
9.535,2.888,4.01,4
9.54,2.944,3.952,4
9.545,2.92,3.98,4
9.55,2.899,4.003,4
9.555,2.936,3.965,4
9.56,2.96,3.943,4
9.565,2.912,3.995,4
9.57,2.937,3.97,4
9.575,2.978,3.93,4
9.58,2.993,3.92,4
9.585,2.95,3.967,4
9.59,2.962,3.957,4
9.595,3.012,3.91,4
9.6,2.97,3.957,4
9.605,2.95,3.98,4
9.61,2.986,3.945,4
9.615,3.002,3.932,4
9.62,2.936,4.003,4
9.625,2.943,3.995,4
9.63,2.996,3.943,4
9.635,2.995,3.947,4
9.64,2.973,3.972,4
9.645,3.009,3.938,4
9.65,3.051,3.9,4
9.655,2.997,3.96,4
9.66,3.002,3.957,4
9.665,3.047,3.915,4
9.67,3.067,3.9,4
9.675,3.005,3.967,4
9.68,3.007,3.967,4
9.685,3.064,3.913,4
9.69,3.044,3.938,4
9.695,3.026,3.96,4
9.7,3.068,3.92,4
9.705,3.09,3.902,4
9.71,3.029,3.97,4
9.715,3.055,3.945,4
9.72,3.121,3.882,4
9.725,3.108,3.902,4
9.73,3.087,3.93,4
9.735,3.141,3.88,4
9.74,3.17,3.858,4
9.745,3.117,3.92,4
9.75,3.144,3.898,4
9.755,3.22,3.828,4
9.76,3.198,3.86,4
9.765,3.209,3.858,4
9.77,3.275,3.8,4
9.775,3.282,3.805,4
9.78,3.236,3.862,4
9.785,3.284,3.823,4
9.79,3.31,3.807,4
9.795,3.249,3.88,4
9.8,3.288,3.848,4
9.805,3.39,3.755,4
9.81,3.38,3.78,4
9.815,3.388,3.785,4
9.82,3.456,3.73,4
9.825,3.447,3.755,4
9.83,3.449,3.767,4
9.835,3.543,3.688,4
9.84,3.567,3.683,4
9.845,3.508,3.76,4
9.85,3.59,3.693,4
9.855,3.668,3.632,4
9.86,3.618,3.705,4
9.865,3.678,3.663,4
9.87,3.773,3.587,4
9.875,3.741,3.645,4
