Tiempo ,CONTROL,PID,ANGULO,REFERENC,PERTURBA
48.56,0.819,0.719,0.558,0.55,0.1
48.58,0.82,0.72,0.556,0.55,0.1
48.6,0.82,0.72,0.556,0.55,0.1
48.62,0.82,0.72,0.556,0.55,0.1
48.64,0.82,0.72,0.556,0.55,0.1
48.66,0.82,0.72,0.556,0.55,0.1
48.68,0.82,0.72,0.556,0.55,0.1
48.7,0.82,0.72,0.556,0.55,0.1
48.72,0.819,0.719,0.556,0.55,0.1
48.74,0.819,0.719,0.556,0.55,0.1
48.76,0.819,0.719,0.556,0.55,0.1
48.78,0.819,0.719,0.556,0.55,0.1
48.8,0.819,0.719,0.556,0.55,0.1
48.82,0.82,0.72,0.555,0.55,0.1
48.84,0.82,0.72,0.555,0.55,0.1
48.86,0.82,0.72,0.555,0.55,0.1
48.88,0.82,0.72,0.555,0.55,0.1
48.9,0.819,0.719,0.556,0.55,0.1
48.92,0.819,0.719,0.556,0.55,0.1
48.94,0.818,0.718,0.556,0.55,0.1
48.96,0.818,0.718,0.556,0.55,0.1
48.98,0.818,0.718,0.556,0.55,0.1
49,0.818,0.718,0.556,0.55,0.1
49.02,0.818,0.718,0.556,0.55,0.1
49.04,0.818,0.718,0.556,0.55,0.1
49.06,0.818,0.718,0.556,0.55,0.1
49.08,0.818,0.718,0.556,0.55,0.1
49.1,0.818,0.718,0.556,0.55,0.1
49.12,0.818,0.718,0.556,0.55,0.1
49.14,0.817,0.717,0.558,0.55,0.1
49.16,0.817,0.717,0.558,0.55,0.1
49.18,0.817,0.717,0.558,0.55,0.1
49.2,0.817,0.717,0.558,0.55,0.1
49.22,0.817,0.717,0.558,0.55,0.1
49.24,0.817,0.717,0.558,0.55,0.1
49.26,0.817,0.717,0.558,0.55,0.1
49.28,0.817,0.717,0.558,0.55,0.1
49.3,0.817,0.717,0.558,0.55,0.1
49.32,0.817,0.717,0.558,0.55,0.1
49.34,0.817,0.717,0.558,0.55,0.1
49.36,0.817,0.717,0.558,0.55,0.1
49.38,0.816,0.716,0.558,0.55,0.1
49.4,0.816,0.716,0.558,0.55,0.1
49.42,0.816,0.716,0.558,0.55,0.1
49.44,0.816,0.716,0.558,0.55,0.1
49.46,0.816,0.716,0.558,0.55,0.1
49.48,0.816,0.716,0.558,0.55,0.1
49.5,0.816,0.716,0.558,0.55,0.1
49.52,0.816,0.716,0.558,0.55,0.1
49.54,0.818,0.718,0.556,0.55,0.1
49.56,0.818,0.718,0.556,0.55,0.1
49.58,0.817,0.717,0.556,0.55,0.1
49.6,0.817,0.717,0.556,0.55,0.1
49.62,0.819,0.719,0.555,0.55,0.1
49.64,0.819,0.719,0.555,0.55,0.1
49.66,0.818,0.718,0.555,0.55,0.1
49.68,0.818,0.718,0.555,0.55,0.1
49.7,0.818,0.718,0.555,0.55,0.1
49.72,0.818,0.718,0.555,0.55,0.1
49.74,0.818,0.718,0.555,0.55,0.1
49.76,0.819,0.719,0.553,0.55,0.1
49.78,0.819,0.719,0.553,0.55,0.1
49.8,0.819,0.719,0.553,0.55,0.1
49.82,0.819,0.719,0.553,0.55,0.1
49.84,0.819,0.719,0.553,0.55,0.1
49.86,0.819,0.719,0.553,0.55,0.1
49.88,0.819,0.719,0.553,0.55,0.1
49.9,0.818,0.718,0.553,0.55,0.1
49.92,0.818,0.718,0.553,0.55,0.1
49.94,0.818,0.718,0.553,0.55,0.1
49.96,0.818,0.718,0.553,0.55,0.1
49.98,0.818,0.718,0.553,0.55,0.1
50,0.818,0.718,0.553,0.55,0.1
50.02,0.718,0.718,0.553,0.55,0
50.04,0.717,0.717,0.555,0.55,0
50.06,0.717,0.717,0.555,0.55,0
50.08,0.718,0.718,0.553,0.55,0
50.1,0.719,0.719,0.551,0.55,0
50.12,0.72,0.72,0.549,0.55,0
50.14,0.723,0.723,0.546,0.55,0
50.16,0.725,0.725,0.542,0.55,0
50.18,0.728,0.728,0.539,0.55,0
50.2,0.731,0.731,0.534,0.55,0
50.22,0.736,0.736,0.527,0.55,0
50.24,0.741,0.741,0.52,0.55,0
50.26,0.745,0.745,0.513,0.55,0
50.28,0.75,0.75,0.506,0.55,0
50.3,0.754,0.754,0.499,0.55,0
50.32,0.76,0.76,0.49,0.55,0
50.34,0.765,0.765,0.481,0.55,0
50.36,0.77,0.77,0.473,0.55,0
50.38,0.775,0.775,0.464,0.55,0
50.4,0.78,0.78,0.455,0.55,0
50.42,0.785,0.785,0.446,0.55,0
50.44,0.788,0.788,0.439,0.55,0
50.46,0.793,0.793,0.431,0.55,0
50.48,0.796,0.796,0.424,0.55,0
50.5,0.799,0.799,0.417,0.55,0
50.52,0.802,0.802,0.41,0.55,0
50.54,0.804,0.804,0.404,0.55,0
50.56,0.804,0.804,0.401,0.55,0
50.58,0.805,0.805,0.397,0.55,0
50.6,0.805,0.805,0.394,0.55,0
50.62,0.804,0.804,0.392,0.55,0
50.64,0.804,0.804,0.39,0.55,0
50.66,0.802,0.802,0.39,0.55,0
50.68,0.799,0.799,0.392,0.55,0
50.7,0.796,0.796,0.394,0.55,0
50.72,0.791,0.791,0.397,0.55,0
50.74,0.788,0.788,0.401,0.55,0
50.76,0.784,0.784,0.404,0.55,0
50.78,0.779,0.779,0.41,0.55,0
50.8,0.773,0.773,0.417,0.55,0
50.82,0.768,0.768,0.422,0.55,0
50.84,0.763,0.763,0.429,0.55,0
50.86,0.757,0.757,0.436,0.55,0
50.88,0.751,0.751,0.445,0.55,0
50.9,0.746,0.746,0.452,0.55,0
50.92,0.741,0.741,0.459,0.55,0
50.94,0.735,0.735,0.467,0.55,0
50.96,0.731,0.731,0.474,0.55,0
50.98,0.727,0.727,0.481,0.55,0
51,0.723,0.723,0.488,0.55,0
51.02,0.721,0.721,0.493,0.55,0
51.04,0.717,0.717,0.5,0.55,0
51.06,0.714,0.714,0.506,0.55,0
51.08,0.712,0.712,0.511,0.55,0
51.1,0.711,0.711,0.514,0.55,0
51.12,0.71,0.71,0.518,0.55,0
51.14,0.711,0.711,0.52,0.55,0
51.16,0.711,0.711,0.521,0.55,0
51.18,0.713,0.713,0.521,0.55,0
51.2,0.715,0.715,0.521,0.55,0
51.22,0.717,0.717,0.521,0.55,0
51.24,0.721,0.721,0.518,0.55,0
51.26,0.725,0.725,0.514,0.55,0
51.28,0.729,0.729,0.511,0.55,0
51.3,0.733,0.733,0.507,0.55,0
51.32,0.738,0.738,0.502,0.55,0
51.34,0.744,0.744,0.495,0.55,0
51.36,0.749,0.749,0.49,0.55,0
51.38,0.754,0.754,0.483,0.55,0
51.4,0.76,0.76,0.476,0.55,0
51.42,0.765,0.765,0.469,0.55,0
51.44,0.771,0.771,0.462,0.55,0
51.46,0.776,0.776,0.455,0.55,0
51.48,0.782,0.782,0.446,0.55,0
51.5,0.786,0.786,0.441,0.55,0
51.52,0.79,0.79,0.434,0.55,0
51.54,0.795,0.795,0.427,0.55,0
51.56,0.798,0.798,0.422,0.55,0
51.58,0.801,0.801,0.417,0.55,0
51.6,0.804,0.804,0.411,0.55,0
51.62,0.806,0.806,0.408,0.55,0
51.64,0.807,0.807,0.404,0.55,0
51.66,0.807,0.807,0.403,0.55,0
51.68,0.808,0.808,0.401,0.55,0
51.7,0.808,0.808,0.399,0.55,0
51.72,0.807,0.807,0.399,0.55,0
51.74,0.806,0.806,0.399,0.55,0
51.76,0.804,0.804,0.401,0.55,0
51.78,0.801,0.801,0.404,0.55,0
51.8,0.799,0.799,0.406,0.55,0
51.82,0.795,0.795,0.411,0.55,0
51.84,0.792,0.792,0.415,0.55,0
51.86,0.788,0.788,0.42,0.55,0
51.88,0.784,0.784,0.425,0.55,0
51.9,0.779,0.779,0.432,0.55,0
51.92,0.774,0.774,0.439,0.55,0
51.94,0.769,0.769,0.446,0.55,0
51.96,0.765,0.765,0.453,0.55,0
51.98,0.76,0.76,0.46,0.55,0
52,0.756,0.756,0.467,0.55,0
52.02,0.751,0.751,0.476,0.55,0
52.04,0.747,0.747,0.483,0.55,0
52.06,0.743,0.743,0.49,0.55,0
52.08,0.741,0.741,0.495,0.55,0
52.1,0.737,0.737,0.502,0.55,0
52.12,0.735,0.735,0.507,0.55,0
52.14,0.733,0.733,0.513,0.55,0
52.16,0.731,0.731,0.518,0.55,0
52.18,0.731,0.731,0.521,0.55,0
52.2,0.73,0.73,0.525,0.55,0
52.22,0.73,0.73,0.528,0.55,0
52.24,0.731,0.731,0.53,0.55,0
52.26,0.733,0.733,0.53,0.55,0
52.28,0.733,0.733,0.532,0.55,0
52.3,0.735,0.735,0.532,0.55,0
52.32,0.738,0.738,0.53,0.55,0
52.34,0.741,0.741,0.528,0.55,0
52.36,0.744,0.744,0.527,0.55,0
52.38,0.749,0.749,0.523,0.55,0
52.4,0.753,0.753,0.52,0.55,0
52.42,0.756,0.756,0.516,0.55,0
52.44,0.761,0.761,0.511,0.55,0
52.46,0.766,0.766,0.506,0.55,0
52.48,0.771,0.771,0.5,0.55,0
52.5,0.776,0.776,0.495,0.55,0
52.52,0.78,0.78,0.49,0.55,0
52.54,0.786,0.786,0.483,0.55,0
52.56,0.79,0.79,0.478,0.55,0
52.58,0.795,0.795,0.471,0.55,0
52.6,0.799,0.799,0.466,0.55,0
52.62,0.804,0.804,0.459,0.55,0
52.64,0.807,0.807,0.453,0.55,0
52.66,0.811,0.811,0.448,0.55,0
52.68,0.814,0.814,0.443,0.55,0
52.7,0.816,0.816,0.439,0.55,0
52.72,0.818,0.818,0.436,0.55,0
52.74,0.82,0.82,0.432,0.55,0
52.76,0.82,0.82,0.431,0.55,0
52.78,0.821,0.821,0.429,0.55,0
52.8,0.822,0.822,0.427,0.55,0
52.82,0.821,0.821,0.427,0.55,0
52.84,0.819,0.819,0.429,0.55,0
52.86,0.817,0.817,0.431,0.55,0
52.88,0.815,0.815,0.432,0.55,0
52.9,0.812,0.812,0.436,0.55,0
52.92,0.808,0.808,0.441,0.55,0
52.94,0.805,0.805,0.445,0.55,0
52.96,0.801,0.801,0.45,0.55,0
52.98,0.797,0.797,0.455,0.55,0
53,0.792,0.792,0.462,0.55,0
53.02,0.789,0.789,0.467,0.55,0
53.04,0.784,0.784,0.474,0.55,0
53.06,0.78,0.78,0.481,0.55,0
53.08,0.777,0.777,0.486,0.55,0
53.1,0.773,0.773,0.493,0.55,0
53.12,0.769,0.769,0.5,0.55,0
53.14,0.765,0.765,0.507,0.55,0
53.16,0.762,0.762,0.513,0.55,0
53.18,0.759,0.759,0.52,0.55,0
53.2,0.756,0.756,0.525,0.55,0
53.22,0.754,0.754,0.53,0.55,0
53.24,0.752,0.752,0.535,0.55,0
53.26,0.751,0.751,0.539,0.55,0
53.28,0.751,0.751,0.542,0.55,0
53.3,0.75,0.75,0.546,0.55,0
53.32,0.749,0.749,0.549,0.55,0
53.34,0.75,0.75,0.551,0.55,0
53.36,0.752,0.752,0.551,0.55,0
53.38,0.753,0.753,0.551,0.55,0
53.4,0.755,0.755,0.551,0.55,0
53.42,0.758,0.758,0.549,0.55,0
53.44,0.761,0.761,0.548,0.55,0
53.46,0.764,0.764,0.546,0.55,0
53.48,0.768,0.768,0.542,0.55,0
53.5,0.771,0.771,0.539,0.55,0
53.52,0.775,0.775,0.535,0.55,0
53.54,0.78,0.78,0.53,0.55,0
53.56,0.785,0.785,0.525,0.55,0
53.58,0.789,0.789,0.52,0.55,0
53.6,0.794,0.794,0.514,0.55,0
53.62,0.798,0.798,0.509,0.55,0
53.64,0.802,0.802,0.504,0.55,0
53.66,0.806,0.806,0.499,0.55,0
53.68,0.81,0.81,0.493,0.55,0
53.7,0.813,0.813,0.488,0.55,0
53.72,0.817,0.817,0.483,0.55,0
53.74,0.821,0.821,0.478,0.55,0
53.76,0.823,0.823,0.474,0.55,0
53.78,0.825,0.825,0.471,0.55,0
53.8,0.827,0.827,0.467,0.55,0
53.82,0.829,0.829,0.464,0.55,0
53.84,0.829,0.829,0.462,0.55,0
53.86,0.83,0.83,0.46,0.55,0
53.88,0.829,0.829,0.46,0.55,0
53.9,0.828,0.828,0.46,0.55,0
53.92,0.828,0.828,0.46,0.55,0
53.94,0.826,0.826,0.462,0.55,0
53.96,0.824,0.824,0.464,0.55,0
53.98,0.821,0.821,0.467,0.55,0
54,0.818,0.818,0.471,0.55,0
54.02,0.815,0.815,0.474,0.55,0
54.04,0.813,0.813,0.478,0.55,0
54.06,0.809,0.809,0.483,0.55,0
54.08,0.805,0.805,0.488,0.55,0
54.1,0.801,0.801,0.493,0.55,0
54.12,0.798,0.798,0.499,0.55,0
54.14,0.793,0.793,0.506,0.55,0
54.16,0.79,0.79,0.511,0.55,0
54.18,0.787,0.787,0.516,0.55,0
54.2,0.783,0.783,0.523,0.55,0
54.22,0.78,0.78,0.528,0.55,0
54.24,0.777,0.777,0.534,0.55,0
54.26,0.776,0.776,0.537,0.55,0
54.28,0.773,0.773,0.542,0.55,0
54.3,0.772,0.772,0.546,0.55,0
54.32,0.771,0.771,0.549,0.55,0
54.34,0.769,0.769,0.553,0.55,0
54.36,0.77,0.77,0.555,0.55,0
54.38,0.77,0.77,0.556,0.55,0
54.4,0.77,0.77,0.558,0.55,0
54.42,0.771,0.771,0.558,0.55,0
54.44,0.773,0.773,0.558,0.55,0
54.46,0.774,0.774,0.558,0.55,0
54.48,0.775,0.775,0.558,0.55,0
54.5,0.778,0.778,0.556,0.55,0
54.52,0.78,0.78,0.555,0.55,0
54.54,0.784,0.784,0.551,0.55,0
54.56,0.786,0.786,0.549,0.55,0
54.58,0.79,0.79,0.546,0.55,0
54.6,0.793,0.793,0.542,0.55,0
54.62,0.796,0.796,0.539,0.55,0
54.64,0.799,0.799,0.535,0.55,0
54.66,0.803,0.803,0.53,0.55,0
54.68,0.806,0.806,0.527,0.55,0
54.7,0.809,0.809,0.523,0.55,0
54.72,0.812,0.812,0.52,0.55,0
54.74,0.814,0.814,0.516,0.55,0
54.76,0.817,0.817,0.513,0.55,0
54.78,0.819,0.819,0.509,0.55,0
54.8,0.821,0.821,0.506,0.55,0
54.82,0.824,0.824,0.502,0.55,0
54.84,0.825,0.825,0.5,0.55,0
54.86,0.825,0.825,0.499,0.55,0
54.88,0.826,0.826,0.497,0.55,0
54.9,0.827,0.827,0.495,0.55,0
54.92,0.827,0.827,0.495,0.55,0
54.94,0.826,0.826,0.495,0.55,0
54.96,0.826,0.826,0.495,0.55,0
54.98,0.825,0.825,0.495,0.55,0
55,0.824,0.824,0.497,0.55,0
55.02,0.822,0.822,0.499,0.55,0
55.04,0.82,0.82,0.5,0.55,0
55.06,0.819,0.819,0.502,0.55,0
55.08,0.816,0.816,0.506,0.55,0
55.1,0.814,0.814,0.509,0.55,0
55.12,0.811,0.811,0.513,0.55,0
55.14,0.809,0.809,0.516,0.55,0
55.16,0.806,0.806,0.52,0.55,0
55.18,0.804,0.804,0.523,0.55,0
55.2,0.802,0.802,0.527,0.55,0
55.22,0.8,0.8,0.53,0.55,0
55.24,0.798,0.798,0.534,0.55,0
55.26,0.796,0.796,0.537,0.55,0
55.28,0.794,0.794,0.541,0.55,0
55.3,0.792,0.792,0.544,0.55,0
55.32,0.79,0.79,0.548,0.55,0
55.34,0.788,0.788,0.551,0.55,0
55.36,0.788,0.788,0.553,0.55,0
55.38,0.786,0.786,0.556,0.55,0
55.4,0.786,0.786,0.558,0.55,0
55.42,0.786,0.786,0.56,0.55,0
55.44,0.785,0.785,0.562,0.55,0
55.46,0.785,0.785,0.563,0.55,0
55.48,0.786,0.786,0.563,0.55,0
55.5,0.787,0.787,0.563,0.55,0
55.52,0.788,0.788,0.563,0.55,0
55.54,0.789,0.789,0.563,0.55,0
55.56,0.789,0.789,0.563,0.55,0
55.58,0.792,0.792,0.562,0.55,0
55.6,0.792,0.792,0.562,0.55,0
55.62,0.794,0.794,0.56,0.55,0
55.64,0.796,0.796,0.558,0.55,0
55.66,0.799,0.799,0.555,0.55,0
55.68,0.801,0.801,0.553,0.55,0
55.7,0.803,0.803,0.551,0.55,0
55.72,0.806,0.806,0.548,0.55,0
55.74,0.808,0.808,0.544,0.55,0
55.76,0.81,0.81,0.542,0.55,0
55.78,0.812,0.812,0.539,0.55,0
55.8,0.815,0.815,0.535,0.55,0
55.82,0.818,0.818,0.532,0.55,0
55.84,0.82,0.82,0.528,0.55,0
55.86,0.822,0.822,0.525,0.55,0
55.88,0.825,0.825,0.521,0.55,0
55.9,0.826,0.826,0.52,0.55,0
55.92,0.828,0.828,0.516,0.55,0
55.94,0.828,0.828,0.514,0.55,0
55.96,0.829,0.829,0.513,0.55,0
55.98,0.83,0.83,0.511,0.55,0
56,0.831,0.831,0.509,0.55,0
56.02,0.83,0.83,0.509,0.55,0
56.04,0.83,0.83,0.509,0.55,0
56.06,0.829,0.829,0.509,0.55,0
56.08,0.829,0.829,0.509,0.55,0
56.1,0.827,0.827,0.511,0.55,0
56.12,0.825,0.825,0.513,0.55,0
56.14,0.824,0.824,0.514,0.55,0
56.16,0.822,0.822,0.516,0.55,0
56.18,0.821,0.821,0.518,0.55,0
56.2,0.818,0.818,0.521,0.55,0
56.22,0.815,0.815,0.525,0.55,0
56.24,0.813,0.813,0.528,0.55,0
56.26,0.81,0.81,0.532,0.55,0
56.28,0.808,0.808,0.535,0.55,0
56.3,0.805,0.805,0.539,0.55,0
56.32,0.803,0.803,0.542,0.55,0
56.34,0.801,0.801,0.546,0.55,0
56.36,0.799,0.799,0.549,0.55,0
56.38,0.797,0.797,0.553,0.55,0
56.4,0.796,0.796,0.555,0.55,0
56.42,0.794,0.794,0.558,0.55,0
56.44,0.794,0.794,0.56,0.55,0
56.46,0.792,0.792,0.563,0.55,0
56.48,0.791,0.791,0.565,0.55,0
56.5,0.791,0.791,0.567,0.55,0
56.52,0.79,0.79,0.568,0.55,0
56.54,0.791,0.791,0.568,0.55,0
56.56,0.791,0.791,0.57,0.55,0
56.58,0.792,0.792,0.57,0.55,0
56.6,0.792,0.792,0.57,0.55,0
56.62,0.793,0.793,0.57,0.55,0
56.64,0.794,0.794,0.57,0.55,0
56.66,0.796,0.796,0.568,0.55,0
56.68,0.796,0.796,0.568,0.55,0
56.7,0.798,0.798,0.567,0.55,0
56.72,0.8,0.8,0.565,0.55,0
56.74,0.802,0.802,0.563,0.55,0
56.76,0.805,0.805,0.56,0.55,0
56.78,0.806,0.806,0.558,0.55,0
56.8,0.809,0.809,0.555,0.55,0
56.82,0.812,0.812,0.551,0.55,0
56.84,0.814,0.814,0.548,0.55,0
56.86,0.817,0.817,0.544,0.55,0
56.88,0.819,0.819,0.541,0.55,0
56.9,0.822,0.822,0.537,0.55,0
56.92,0.824,0.824,0.534,0.55,0
56.94,0.826,0.826,0.53,0.55,0
56.96,0.828,0.828,0.527,0.55,0
56.98,0.829,0.829,0.525,0.55,0
57,0.831,0.831,0.521,0.55,0
57.02,0.832,0.832,0.52,0.55,0
57.04,0.834,0.834,0.516,0.55,0
57.06,0.835,0.835,0.514,0.55,0
57.08,0.834,0.834,0.514,0.55,0
57.1,0.835,0.835,0.513,0.55,0
57.12,0.835,0.835,0.511,0.55,0
57.14,0.835,0.835,0.511,0.55,0
57.16,0.834,0.834,0.511,0.55,0
57.18,0.833,0.833,0.511,0.55,0
57.2,0.832,0.832,0.513,0.55,0
57.22,0.831,0.831,0.513,0.55,0
57.24,0.829,0.829,0.514,0.55,0
57.26,0.828,0.828,0.516,0.55,0
57.28,0.826,0.826,0.518,0.55,0
57.3,0.824,0.824,0.52,0.55,0
57.32,0.823,0.823,0.521,0.55,0
57.34,0.82,0.82,0.525,0.55,0
57.36,0.819,0.819,0.527,0.55,0
57.38,0.816,0.816,0.53,0.55,0
57.4,0.814,0.814,0.534,0.55,0
57.42,0.811,0.811,0.537,0.55,0
57.44,0.809,0.809,0.541,0.55,0
57.46,0.807,0.807,0.544,0.55,0
57.48,0.804,0.804,0.548,0.55,0
57.5,0.802,0.802,0.551,0.55,0
57.52,0.8,0.8,0.555,0.55,0
57.54,0.798,0.798,0.558,0.55,0
57.56,0.796,0.796,0.562,0.55,0
57.58,0.796,0.796,0.563,0.55,0
57.6,0.794,0.794,0.567,0.55,0
57.62,0.793,0.793,0.568,0.55,0
57.64,0.793,0.793,0.57,0.55,0
57.66,0.792,0.792,0.572,0.55,0
57.68,0.792,0.792,0.574,0.55,0
57.7,0.793,0.793,0.574,0.55,0
57.72,0.794,0.794,0.574,0.55,0
57.74,0.794,0.794,0.574,0.55,0
57.76,0.795,0.795,0.574,0.55,0
57.78,0.796,0.796,0.574,0.55,0
57.8,0.798,0.798,0.572,0.55,0
57.82,0.798,0.798,0.572,0.55,0
57.84,0.801,0.801,0.568,0.55,0
57.86,0.803,0.803,0.567,0.55,0
57.88,0.805,0.805,0.565,0.55,0
57.9,0.808,0.808,0.562,0.55,0
57.92,0.811,0.811,0.558,0.55,0
57.94,0.813,0.813,0.555,0.55,0
57.96,0.816,0.816,0.551,0.55,0
57.98,0.819,0.819,0.548,0.55,0
58,0.822,0.822,0.542,0.55,0
58.02,0.825,0.825,0.539,0.55,0
58.04,0.827,0.827,0.535,0.55,0
58.06,0.829,0.829,0.532,0.55,0
58.08,0.833,0.833,0.527,0.55,0
58.1,0.835,0.835,0.523,0.55,0
58.12,0.835,0.835,0.521,0.55,0
58.14,0.837,0.837,0.518,0.55,0
58.16,0.838,0.838,0.516,0.55,0
58.18,0.838,0.838,0.514,0.55,0
58.2,0.839,0.839,0.513,0.55,0
58.22,0.84,0.84,0.511,0.55,0
58.24,0.839,0.839,0.511,0.55,0
58.26,0.839,0.839,0.509,0.55,0
58.28,0.839,0.839,0.509,0.55,0
58.3,0.838,0.838,0.509,0.55,0
58.32,0.836,0.836,0.511,0.55,0
58.34,0.835,0.835,0.511,0.55,0
58.36,0.834,0.834,0.513,0.55,0
58.38,0.832,0.832,0.514,0.55,0
58.4,0.83,0.83,0.516,0.55,0
58.42,0.829,0.829,0.518,0.55,0
58.44,0.827,0.827,0.52,0.55,0
58.46,0.824,0.824,0.523,0.55,0
58.48,0.823,0.823,0.525,0.55,0
58.5,0.82,0.82,0.528,0.55,0
58.52,0.818,0.818,0.532,0.55,0
58.54,0.815,0.815,0.535,0.55,0
58.56,0.813,0.813,0.539,0.55,0
58.58,0.81,0.81,0.542,0.55,0
58.6,0.808,0.808,0.546,0.55,0
58.62,0.806,0.806,0.549,0.55,0
58.64,0.804,0.804,0.553,0.55,0
58.66,0.802,0.802,0.556,0.55,0
58.68,0.801,0.801,0.558,0.55,0
58.7,0.799,0.799,0.562,0.55,0
58.72,0.799,0.799,0.563,0.55,0
58.74,0.797,0.797,0.567,0.55,0
58.76,0.796,0.796,0.568,0.55,0
58.78,0.796,0.796,0.57,0.55,0
58.8,0.797,0.797,0.57,0.55,0
58.82,0.796,0.796,0.572,0.55,0
58.84,0.797,0.797,0.572,0.55,0
58.86,0.796,0.796,0.574,0.55,0
58.88,0.797,0.797,0.574,0.55,0
58.9,0.799,0.799,0.572,0.55,0
58.92,0.8,0.8,0.572,0.55,0
58.94,0.8,0.8,0.572,0.55,0
58.96,0.802,0.802,0.57,0.55,0
58.98,0.804,0.804,0.568,0.55,0
59,0.806,0.806,0.567,0.55,0
59.02,0.807,0.807,0.565,0.55,0
59.04,0.809,0.809,0.563,0.55,0
59.06,0.812,0.812,0.56,0.55,0
59.08,0.813,0.813,0.558,0.55,0
59.1,0.816,0.816,0.555,0.55,0
59.12,0.819,0.819,0.551,0.55,0
59.14,0.821,0.821,0.548,0.55,0
59.16,0.822,0.822,0.546,0.55,0
59.18,0.825,0.825,0.542,0.55,0
59.2,0.826,0.826,0.541,0.55,0
59.22,0.828,0.828,0.537,0.55,0
59.24,0.829,0.829,0.535,0.55,0
59.26,0.831,0.831,0.532,0.55,0
59.28,0.832,0.832,0.53,0.55,0
59.3,0.833,0.833,0.528,0.55,0
59.32,0.834,0.834,0.527,0.55,0
59.34,0.833,0.833,0.527,0.55,0
59.36,0.834,0.834,0.525,0.55,0
59.38,0.833,0.833,0.525,0.55,0
59.4,0.834,0.834,0.523,0.55,0
59.42,0.834,0.834,0.523,0.55,0
59.44,0.832,0.832,0.525,0.55,0
59.46,0.831,0.831,0.525,0.55,0
59.48,0.831,0.831,0.525,0.55,0
59.5,0.829,0.829,0.527,0.55,0
59.52,0.828,0.828,0.528,0.55,0
59.54,0.826,0.826,0.53,0.55,0
59.56,0.825,0.825,0.532,0.55,0
59.58,0.823,0.823,0.534,0.55,0
59.6,0.822,0.822,0.535,0.55,0
59.62,0.82,0.82,0.537,0.55,0
59.64,0.818,0.818,0.541,0.55,0
59.66,0.817,0.817,0.542,0.55,0
59.68,0.814,0.814,0.546,0.55,0
59.7,0.813,0.813,0.548,0.55,0
59.72,0.811,0.811,0.551,0.55,0
59.74,0.81,0.81,0.553,0.55,0
59.76,0.809,0.809,0.555,0.55,0
59.78,0.806,0.806,0.558,0.55,0
59.8,0.806,0.806,0.56,0.55,0
59.82,0.805,0.805,0.562,0.55,0
59.84,0.804,0.804,0.563,0.55,0
59.86,0.805,0.805,0.563,0.55,0
59.88,0.804,0.804,0.565,0.55,0
59.9,0.804,0.804,0.565,0.55,0
59.92,0.805,0.805,0.565,0.55,0
59.94,0.805,0.805,0.565,0.55,0
59.96,0.806,0.806,0.565,0.55,0
59.98,0.806,0.806,0.565,0.55,0
60,0.808,0.808,0.563,0.55,0
60.02,0.808,0.808,0.563,0.55,0
60.04,0.81,0.81,0.562,0.55,0
60.06,0.812,0.812,0.56,0.55,0
60.08,0.813,0.813,0.558,0.55,0
60.1,0.815,0.815,0.556,0.55,0
60.12,0.816,0.816,0.555,0.55,0
60.14,0.817,0.817,0.553,0.55,0
60.16,0.819,0.819,0.551,0.55,0
60.18,0.821,0.821,0.548,0.55,0
60.2,0.822,0.822,0.546,0.55,0
60.22,0.824,0.824,0.544,0.55,0
60.24,0.825,0.825,0.542,0.55,0
60.26,0.826,0.826,0.541,0.55,0
60.28,0.827,0.827,0.539,0.55,0
60.3,0.827,0.827,0.539,0.55,0
60.32,0.828,0.828,0.537,0.55,0
60.34,0.827,0.827,0.537,0.55,0
60.36,0.828,0.828,0.535,0.55,0
60.38,0.828,0.828,0.535,0.55,0
60.4,0.828,0.828,0.535,0.55,0
60.42,0.827,0.827,0.535,0.55,0
60.44,0.826,0.826,0.537,0.55,0
60.46,0.825,0.825,0.537,0.55,0
60.48,0.824,0.824,0.539,0.55,0
60.5,0.824,0.824,0.539,0.55,0
60.52,0.822,0.822,0.541,0.55,0
60.54,0.821,0.821,0.542,0.55,0
60.56,0.82,0.82,0.544,0.55,0
60.58,0.817,0.817,0.548,0.55,0
60.6,0.816,0.816,0.549,0.55,0
60.62,0.814,0.814,0.551,0.55,0
60.64,0.812,0.812,0.555,0.55,0
60.66,0.811,0.811,0.556,0.55,0
60.68,0.81,0.81,0.558,0.55,0
60.7,0.808,0.808,0.562,0.55,0
60.72,0.807,0.807,0.563,0.55,0
60.74,0.806,0.806,0.565,0.55,0
60.76,0.805,0.805,0.567,0.55,0
60.78,0.804,0.804,0.568,0.55,0
60.8,0.803,0.803,0.57,0.55,0
60.82,0.804,0.804,0.57,0.55,0
60.84,0.804,0.804,0.57,0.55,0
60.86,0.803,0.803,0.572,0.55,0
60.88,0.804,0.804,0.572,0.55,0
60.9,0.804,0.804,0.572,0.55,0
60.92,0.806,0.806,0.57,0.55,0
60.94,0.806,0.806,0.57,0.55,0
60.96,0.808,0.808,0.568,0.55,0
60.98,0.808,0.808,0.568,0.55,0
61,0.81,0.81,0.567,0.55,0
61.02,0.811,0.811,0.565,0.55,0
61.04,0.813,0.813,0.563,0.55,0
61.06,0.815,0.815,0.56,0.55,0
61.08,0.817,0.817,0.558,0.55,0
61.1,0.818,0.818,0.556,0.55,0
61.12,0.821,0.821,0.553,0.55,0
