Tiempo ,CONTROL,PID,ANGULO,REFERENC,PERTURBA
25.58,0.749,0.749,0.511,0.55,0
25.6,0.746,0.746,0.516,0.55,0
25.62,0.741,0.741,0.523,0.55,0
25.64,0.738,0.738,0.528,0.55,0
25.66,0.736,0.736,0.532,0.55,0
25.68,0.733,0.733,0.537,0.55,0
25.7,0.733,0.733,0.539,0.55,0
25.72,0.731,0.731,0.542,0.55,0
25.74,0.73,0.73,0.544,0.55,0
25.76,0.729,0.729,0.546,0.55,0
25.78,0.73,0.73,0.546,0.55,0
25.8,0.73,0.73,0.546,0.55,0
25.82,0.731,0.731,0.544,0.55,0
25.84,0.732,0.732,0.544,0.55,0
25.86,0.734,0.734,0.541,0.55,0
25.88,0.736,0.736,0.539,0.55,0
25.9,0.739,0.739,0.535,0.55,0
25.92,0.741,0.741,0.532,0.55,0
25.94,0.745,0.745,0.527,0.55,0
25.96,0.749,0.749,0.521,0.55,0
25.98,0.753,0.753,0.516,0.55,0
26,0.756,0.756,0.511,0.55,0
26.02,0.761,0.761,0.504,0.55,0
26.04,0.765,0.765,0.499,0.55,0
26.06,0.77,0.77,0.492,0.55,0
26.08,0.775,0.775,0.485,0.55,0
26.1,0.78,0.78,0.478,0.55,0
26.12,0.784,0.784,0.473,0.55,0
26.14,0.788,0.788,0.466,0.55,0
26.16,0.792,0.792,0.46,0.55,0
26.18,0.797,0.797,0.453,0.55,0
26.2,0.801,0.801,0.448,0.55,0
26.22,0.804,0.804,0.445,0.55,0
26.24,0.807,0.807,0.439,0.55,0
26.26,0.81,0.81,0.436,0.55,0
26.28,0.813,0.813,0.432,0.55,0
26.3,0.814,0.814,0.431,0.55,0
26.32,0.816,0.816,0.429,0.55,0
26.34,0.817,0.817,0.427,0.55,0
26.36,0.817,0.817,0.427,0.55,0
26.38,0.818,0.818,0.427,0.55,0
26.4,0.818,0.818,0.427,0.55,0
26.42,0.817,0.817,0.429,0.55,0
26.44,0.815,0.815,0.432,0.55,0
26.46,0.813,0.813,0.436,0.55,0
26.48,0.81,0.81,0.441,0.55,0
26.5,0.807,0.807,0.446,0.55,0
26.52,0.803,0.803,0.453,0.55,0
26.54,0.799,0.799,0.46,0.55,0
26.56,0.794,0.794,0.467,0.55,0
26.58,0.79,0.79,0.474,0.55,0
26.6,0.785,0.785,0.483,0.55,0
26.62,0.779,0.779,0.492,0.55,0
26.64,0.775,0.775,0.499,0.55,0
26.66,0.77,0.77,0.507,0.55,0
26.68,0.764,0.764,0.516,0.55,0
26.7,0.759,0.759,0.525,0.55,0
26.72,0.754,0.754,0.534,0.55,0
26.74,0.749,0.749,0.541,0.55,0
26.76,0.745,0.745,0.548,0.55,0
26.78,0.741,0.741,0.555,0.55,0
26.8,0.738,0.738,0.56,0.55,0
26.82,0.735,0.735,0.565,0.55,0
26.84,0.731,0.731,0.57,0.55,0
26.86,0.729,0.729,0.574,0.55,0
26.88,0.729,0.729,0.575,0.55,0
26.9,0.728,0.728,0.577,0.55,0
26.92,0.727,0.727,0.579,0.55,0
26.94,0.727,0.727,0.579,0.55,0
26.96,0.729,0.729,0.577,0.55,0
26.98,0.73,0.73,0.575,0.55,0
27,0.733,0.733,0.572,0.55,0
27.02,0.735,0.735,0.568,0.55,0
27.04,0.738,0.738,0.565,0.55,0
27.06,0.741,0.741,0.56,0.55,0
27.08,0.745,0.745,0.555,0.55,0
27.1,0.75,0.75,0.548,0.55,0
27.12,0.755,0.755,0.541,0.55,0
27.14,0.76,0.76,0.534,0.55,0
27.16,0.766,0.766,0.525,0.55,0
27.18,0.771,0.771,0.518,0.55,0
27.2,0.777,0.777,0.509,0.55,0
27.22,0.782,0.782,0.5,0.55,0
27.24,0.788,0.788,0.492,0.55,0
27.26,0.794,0.794,0.483,0.55,0
27.28,0.8,0.8,0.474,0.55,0
27.3,0.806,0.806,0.466,0.55,0
27.32,0.812,0.812,0.457,0.55,0
27.34,0.817,0.817,0.45,0.55,0
27.36,0.822,0.822,0.443,0.55,0
27.38,0.827,0.827,0.436,0.55,0
27.4,0.831,0.831,0.431,0.55,0
27.42,0.833,0.833,0.427,0.55,0
27.44,0.837,0.837,0.422,0.55,0
27.46,0.838,0.838,0.42,0.55,0
27.48,0.84,0.84,0.418,0.55,0
27.5,0.84,0.84,0.418,0.55,0
27.52,0.84,0.84,0.418,0.55,0
27.54,0.839,0.839,0.42,0.55,0
27.56,0.838,0.838,0.422,0.55,0
27.58,0.836,0.836,0.425,0.55,0
27.6,0.833,0.833,0.431,0.55,0
27.62,0.83,0.83,0.436,0.55,0
27.64,0.826,0.826,0.443,0.55,0
27.66,0.822,0.822,0.45,0.55,0
27.68,0.817,0.817,0.457,0.55,0
27.7,0.812,0.812,0.466,0.55,0
27.72,0.805,0.805,0.476,0.55,0
27.74,0.799,0.799,0.486,0.55,0
27.76,0.792,0.792,0.497,0.55,0
27.78,0.785,0.785,0.507,0.55,0
27.8,0.779,0.779,0.518,0.55,0
27.82,0.772,0.772,0.528,0.55,0
27.84,0.766,0.766,0.539,0.55,0
27.86,0.759,0.759,0.549,0.55,0
27.88,0.752,0.752,0.56,0.55,0
27.9,0.747,0.747,0.568,0.55,0
27.92,0.742,0.742,0.577,0.55,0
27.94,0.736,0.736,0.586,0.55,0
27.96,0.732,0.732,0.593,0.55,0
27.98,0.729,0.729,0.598,0.55,0
28,0.725,0.725,0.603,0.55,0
28.02,0.723,0.723,0.607,0.55,0
28.04,0.721,0.721,0.61,0.55,0
28.06,0.72,0.72,0.612,0.55,0
28.08,0.721,0.721,0.612,0.55,0
28.1,0.722,0.722,0.61,0.55,0
28.12,0.723,0.723,0.609,0.55,0
28.14,0.725,0.725,0.607,0.55,0
28.16,0.728,0.728,0.602,0.55,0
28.18,0.732,0.732,0.596,0.55,0
28.2,0.736,0.736,0.591,0.55,0
28.22,0.74,0.74,0.584,0.55,0
28.24,0.746,0.746,0.575,0.55,0
28.26,0.752,0.752,0.567,0.55,0
28.28,0.758,0.758,0.558,0.55,0
28.3,0.765,0.765,0.548,0.55,0
28.32,0.772,0.772,0.537,0.55,0
28.34,0.779,0.779,0.527,0.55,0
28.36,0.787,0.787,0.514,0.55,0
28.38,0.795,0.795,0.504,0.55,0
28.4,0.803,0.803,0.492,0.55,0
28.42,0.81,0.81,0.481,0.55,0
28.44,0.817,0.817,0.471,0.55,0
28.46,0.824,0.824,0.46,0.55,0
28.48,0.831,0.831,0.45,0.55,0
28.5,0.837,0.837,0.441,0.55,0
28.52,0.843,0.843,0.432,0.55,0
28.54,0.848,0.848,0.425,0.55,0
28.56,0.851,0.851,0.42,0.55,0
28.58,0.855,0.855,0.415,0.55,0
28.6,0.859,0.859,0.41,0.55,0
28.62,0.86,0.86,0.408,0.55,0
28.64,0.861,0.861,0.406,0.55,0
28.66,0.861,0.861,0.406,0.55,0
28.68,0.861,0.861,0.408,0.55,0
28.7,0.858,0.858,0.411,0.55,0
28.72,0.856,0.856,0.415,0.55,0
28.74,0.853,0.853,0.42,0.55,0
28.76,0.849,0.849,0.427,0.55,0
28.78,0.844,0.844,0.434,0.55,0
28.8,0.838,0.838,0.445,0.55,0
28.82,0.832,0.832,0.453,0.55,0
28.84,0.825,0.825,0.466,0.55,0
28.86,0.818,0.818,0.476,0.55,0
28.88,0.81,0.81,0.488,0.55,0
28.9,0.801,0.801,0.502,0.55,0
28.92,0.793,0.793,0.514,0.55,0
28.94,0.784,0.784,0.528,0.55,0
28.96,0.777,0.777,0.541,0.55,0
28.98,0.768,0.768,0.555,0.55,0
29,0.76,0.76,0.567,0.55,0
29.02,0.752,0.752,0.579,0.55,0
29.04,0.744,0.744,0.591,0.55,0
29.06,0.737,0.737,0.603,0.55,0
29.08,0.731,0.731,0.612,0.55,0
29.1,0.724,0.724,0.623,0.55,0
29.12,0.72,0.72,0.63,0.55,0
29.14,0.716,0.716,0.637,0.55,0
29.16,0.712,0.712,0.642,0.55,0
29.18,0.71,0.71,0.645,0.55,0
29.2,0.709,0.709,0.647,0.55,0
29.22,0.708,0.708,0.649,0.55,0
29.24,0.71,0.71,0.647,0.55,0
29.26,0.712,0.712,0.644,0.55,0
29.28,0.714,0.714,0.64,0.55,0
29.3,0.718,0.718,0.635,0.55,0
29.32,0.724,0.724,0.626,0.55,0
29.34,0.73,0.73,0.617,0.55,0
29.36,0.736,0.736,0.609,0.55,0
29.38,0.744,0.744,0.596,0.55,0
29.4,0.752,0.752,0.584,0.55,0
29.42,0.76,0.76,0.572,0.55,0
29.44,0.769,0.769,0.558,0.55,0
29.46,0.779,0.779,0.544,0.55,0
29.48,0.789,0.789,0.528,0.55,0
29.5,0.8,0.8,0.513,0.55,0
29.52,0.809,0.809,0.499,0.55,0
29.54,0.819,0.819,0.483,0.55,0
29.56,0.829,0.829,0.469,0.55,0
29.58,0.838,0.838,0.455,0.55,0
29.6,0.847,0.847,0.441,0.55,0
29.62,0.855,0.855,0.429,0.55,0
29.64,0.864,0.864,0.417,0.55,0
29.66,0.871,0.871,0.406,0.55,0
29.68,0.876,0.876,0.397,0.55,0
29.7,0.881,0.881,0.39,0.55,0
29.72,0.886,0.886,0.383,0.55,0
29.74,0.888,0.888,0.38,0.55,0
29.76,0.89,0.89,0.378,0.55,0
29.78,0.891,0.891,0.377,0.55,0
29.8,0.89,0.89,0.378,0.55,0
29.82,0.888,0.888,0.382,0.55,0
29.84,0.885,0.885,0.387,0.55,0
29.86,0.88,0.88,0.394,0.55,0
29.88,0.875,0.875,0.403,0.55,0
29.9,0.868,0.868,0.413,0.55,0
29.92,0.86,0.86,0.425,0.55,0
29.94,0.852,0.852,0.438,0.55,0
29.96,0.842,0.842,0.453,0.55,0
29.98,0.832,0.832,0.469,0.55,0
30,0.822,0.822,0.485,0.55,0
30.02,0.811,0.811,0.502,0.55,0
30.04,0.9,0.8,0.52,0.55,0.1
30.06,0.888,0.788,0.537,0.55,0.1
30.08,0.877,0.777,0.555,0.55,0.1
30.1,0.865,0.765,0.574,0.55,0.1
30.12,0.853,0.753,0.591,0.55,0.1
30.14,0.841,0.741,0.61,0.55,0.1
30.16,0.83,0.73,0.628,0.55,0.1
30.18,0.818,0.718,0.645,0.55,0.1
30.2,0.807,0.707,0.663,0.55,0.1
30.22,0.797,0.697,0.678,0.55,0.1
30.24,0.787,0.687,0.694,0.55,0.1
30.26,0.778,0.678,0.708,0.55,0.1
30.28,0.769,0.669,0.722,0.55,0.1
30.3,0.761,0.661,0.734,0.55,0.1
30.32,0.754,0.654,0.745,0.55,0.1
30.34,0.749,0.649,0.754,0.55,0.1
30.36,0.744,0.644,0.76,0.55,0.1
30.38,0.741,0.641,0.766,0.55,0.1
30.4,0.739,0.639,0.769,0.55,0.1
30.42,0.737,0.637,0.771,0.55,0.1
30.44,0.738,0.638,0.771,0.55,0.1
30.46,0.74,0.64,0.767,0.55,0.1
30.48,0.742,0.642,0.764,0.55,0.1
30.5,0.747,0.647,0.757,0.55,0.1
30.52,0.753,0.653,0.748,0.55,0.1
30.54,0.759,0.659,0.738,0.55,0.1
30.56,0.769,0.669,0.724,0.55,0.1
30.58,0.778,0.678,0.71,0.55,0.1
30.6,0.788,0.688,0.694,0.55,0.1
30.62,0.798,0.698,0.678,0.55,0.1
30.64,0.81,0.71,0.661,0.55,0.1
30.66,0.822,0.722,0.642,0.55,0.1
30.68,0.835,0.735,0.623,0.55,0.1
30.7,0.849,0.749,0.602,0.55,0.1
30.72,0.861,0.761,0.582,0.55,0.1
30.74,0.875,0.775,0.562,0.55,0.1
30.76,0.889,0.789,0.541,0.55,0.1
30.78,0.901,0.801,0.521,0.55,0.1
30.8,0.914,0.814,0.502,0.55,0.1
30.82,0.925,0.825,0.485,0.55,0.1
30.84,0.937,0.837,0.467,0.55,0.1
30.86,0.946,0.846,0.453,0.55,0.1
30.88,0.955,0.855,0.439,0.55,0.1
30.9,0.963,0.863,0.427,0.55,0.1
30.92,0.97,0.87,0.417,0.55,0.1
30.94,0.976,0.876,0.408,0.55,0.1
30.96,0.98,0.88,0.401,0.55,0.1
30.98,0.983,0.883,0.397,0.55,0.1
31,0.984,0.884,0.396,0.55,0.1
31.02,0.983,0.883,0.397,0.55,0.1
31.04,0.98,0.88,0.401,0.55,0.1
31.06,0.977,0.877,0.406,0.55,0.1
31.08,0.972,0.872,0.413,0.55,0.1
31.1,0.966,0.866,0.424,0.55,0.1
31.12,0.958,0.858,0.436,0.55,0.1
31.14,0.947,0.847,0.452,0.55,0.1
31.16,0.937,0.837,0.467,0.55,0.1
31.18,0.926,0.826,0.485,0.55,0.1
31.2,0.912,0.812,0.506,0.55,0.1
31.22,0.899,0.799,0.525,0.55,0.1
31.24,0.885,0.785,0.548,0.55,0.1
31.26,0.871,0.771,0.568,0.55,0.1
31.28,0.856,0.756,0.591,0.55,0.1
31.3,0.84,0.74,0.616,0.55,0.1
31.32,0.825,0.725,0.638,0.55,0.1
31.34,0.81,0.71,0.661,0.55,0.1
31.36,0.796,0.696,0.684,0.55,0.1
31.38,0.782,0.682,0.705,0.55,0.1
31.4,0.769,0.669,0.724,0.55,0.1
31.42,0.757,0.657,0.743,0.55,0.1
31.44,0.745,0.645,0.76,0.55,0.1
31.46,0.735,0.635,0.776,0.55,0.1
31.48,0.726,0.626,0.79,0.55,0.1
31.5,0.718,0.618,0.802,0.55,0.1
31.52,0.712,0.612,0.811,0.55,0.1
31.54,0.707,0.607,0.818,0.55,0.1
31.56,0.705,0.605,0.822,0.55,0.1
31.58,0.704,0.604,0.823,0.55,0.1
31.6,0.704,0.604,0.823,0.55,0.1
31.62,0.706,0.606,0.82,0.55,0.1
31.64,0.709,0.609,0.815,0.55,0.1
31.66,0.715,0.615,0.806,0.55,0.1
31.68,0.723,0.623,0.794,0.55,0.1
31.7,0.731,0.631,0.781,0.55,0.1
31.72,0.741,0.641,0.766,0.55,0.1
31.74,0.753,0.653,0.747,0.55,0.1
31.76,0.766,0.666,0.727,0.55,0.1
31.78,0.779,0.679,0.706,0.55,0.1
31.8,0.794,0.694,0.684,0.55,0.1
31.82,0.81,0.71,0.659,0.55,0.1
31.84,0.827,0.727,0.633,0.55,0.1
31.86,0.844,0.744,0.607,0.55,0.1
31.88,0.861,0.761,0.581,0.55,0.1
31.9,0.878,0.778,0.555,0.55,0.1
31.92,0.896,0.796,0.527,0.55,0.1
31.94,0.913,0.813,0.5,0.55,0.1
31.96,0.929,0.829,0.476,0.55,0.1
31.98,0.945,0.845,0.452,0.55,0.1
32,0.96,0.86,0.429,0.55,0.1
32.02,0.973,0.873,0.408,0.55,0.1
32.04,0.985,0.885,0.39,0.55,0.1
32.06,0.996,0.896,0.373,0.55,0.1
32.08,1.005,0.905,0.359,0.55,0.1
32.1,1.012,0.912,0.349,0.55,0.1
32.12,1.017,0.917,0.34,0.55,0.1
32.14,1.021,0.921,0.335,0.55,0.1
32.16,1.022,0.922,0.333,0.55,0.1
32.18,1.022,0.922,0.333,0.55,0.1
32.2,1.018,0.918,0.338,0.55,0.1
32.22,1.014,0.914,0.345,0.55,0.1
32.24,1.008,0.908,0.354,0.55,0.1
32.26,0.999,0.899,0.368,0.55,0.1
32.28,0.988,0.888,0.383,0.55,0.1
32.3,0.976,0.876,0.403,0.55,0.1
32.32,0.963,0.863,0.422,0.55,0.1
32.34,0.947,0.847,0.446,0.55,0.1
32.36,0.931,0.831,0.471,0.55,0.1
32.38,0.914,0.814,0.497,0.55,0.1
32.4,0.896,0.796,0.525,0.55,0.1
32.42,0.877,0.777,0.553,0.55,0.1
32.44,0.858,0.758,0.582,0.55,0.1
32.46,0.838,0.738,0.612,0.55,0.1
32.48,0.819,0.719,0.642,0.55,0.1
32.5,0.799,0.699,0.671,0.55,0.1
32.52,0.781,0.681,0.699,0.55,0.1
32.54,0.763,0.663,0.727,0.55,0.1
32.56,0.745,0.645,0.754,0.55,0.1
32.58,0.729,0.629,0.778,0.55,0.1
32.6,0.714,0.614,0.801,0.55,0.1
32.62,0.702,0.602,0.82,0.55,0.1
32.64,0.689,0.589,0.839,0.55,0.1
32.66,0.679,0.579,0.855,0.55,0.1
32.68,0.67,0.57,0.867,0.55,0.1
32.7,0.665,0.565,0.876,0.55,0.1
32.72,0.66,0.56,0.883,0.55,0.1
32.74,0.657,0.557,0.886,0.55,0.1
32.76,0.657,0.557,0.886,0.55,0.1
32.78,0.658,0.558,0.884,0.55,0.1
32.8,0.663,0.563,0.877,0.55,0.1
32.82,0.668,0.568,0.869,0.55,0.1
32.84,0.676,0.576,0.856,0.55,0.1
32.86,0.686,0.586,0.841,0.55,0.1
32.88,0.697,0.597,0.823,0.55,0.1
32.9,0.711,0.611,0.802,0.55,0.1
32.92,0.727,0.627,0.778,0.55,0.1
32.94,0.744,0.644,0.752,0.55,0.1
32.96,0.762,0.662,0.724,0.55,0.1
32.98,0.781,0.681,0.694,0.55,0.1
33,0.8,0.7,0.664,0.55,0.1
33.02,0.822,0.722,0.631,0.55,0.1
33.04,0.843,0.743,0.598,0.55,0.1
33.06,0.865,0.765,0.565,0.55,0.1
33.08,0.886,0.786,0.532,0.55,0.1
33.1,0.908,0.808,0.499,0.55,0.1
33.12,0.93,0.83,0.466,0.55,0.1
33.14,0.949,0.849,0.436,0.55,0.1
33.16,0.968,0.868,0.406,0.55,0.1
33.18,0.986,0.886,0.378,0.55,0.1
33.2,1.002,0.902,0.354,0.55,0.1
33.22,1.017,0.917,0.331,0.55,0.1
33.24,1.029,0.929,0.312,0.55,0.1
33.26,1.039,0.939,0.296,0.55,0.1
33.28,1.047,0.947,0.284,0.55,0.1
33.3,1.05,0.953,0.275,0.55,0.1
33.32,1.05,0.956,0.27,0.55,0.1
33.34,1.05,0.957,0.268,0.55,0.1
33.36,1.05,0.955,0.272,0.55,0.1
33.38,1.05,0.951,0.277,0.55,0.1
33.4,1.043,0.943,0.289,0.55,0.1
33.42,1.034,0.934,0.303,0.55,0.1
33.44,1.022,0.922,0.321,0.55,0.1
33.46,1.009,0.909,0.342,0.55,0.1
33.48,0.991,0.891,0.368,0.55,0.1
33.5,0.974,0.874,0.394,0.55,0.1
33.52,0.953,0.853,0.425,0.55,0.1
33.54,0.933,0.833,0.457,0.55,0.1
33.56,0.91,0.81,0.492,0.55,0.1
33.58,0.887,0.787,0.527,0.55,0.1
33.6,0.863,0.763,0.563,0.55,0.1
33.62,0.839,0.739,0.6,0.55,0.1
33.64,0.815,0.715,0.637,0.55,0.1
33.66,0.79,0.69,0.673,0.55,0.1
33.68,0.766,0.666,0.71,0.55,0.1
33.7,0.745,0.645,0.743,0.55,0.1
33.72,0.723,0.623,0.776,0.55,0.1
33.74,0.702,0.602,0.808,0.55,0.1
33.76,0.683,0.583,0.837,0.55,0.1
33.78,0.665,0.565,0.863,0.55,0.1
33.8,0.65,0.55,0.886,0.55,0.1
33.82,0.638,0.538,0.905,0.55,0.1
33.84,0.626,0.526,0.923,0.55,0.1
33.86,0.618,0.518,0.935,0.55,0.1
33.88,0.612,0.512,0.944,0.55,0.1
33.9,0.608,0.508,0.949,0.55,0.1
33.92,0.607,0.507,0.951,0.55,0.1
33.94,0.609,0.509,0.947,0.55,0.1
33.96,0.613,0.513,0.94,0.55,0.1
33.98,0.62,0.52,0.93,0.55,0.1
34,0.63,0.53,0.914,0.55,0.1
34.02,0.643,0.543,0.895,0.55,0.1
34.04,0.656,0.556,0.874,0.55,0.1
34.06,0.673,0.573,0.848,0.55,0.1
34.08,0.691,0.591,0.82,0.55,0.1
34.1,0.713,0.613,0.787,0.55,0.1
34.12,0.734,0.634,0.754,0.55,0.1
34.14,0.758,0.658,0.717,0.55,0.1
34.16,0.783,0.683,0.678,0.55,0.1
34.18,0.809,0.709,0.638,0.55,0.1
34.2,0.836,0.736,0.596,0.55,0.1
34.22,0.863,0.763,0.555,0.55,0.1
34.24,0.89,0.79,0.513,0.55,0.1
34.26,0.918,0.818,0.471,0.55,0.1
34.28,0.944,0.844,0.431,0.55,0.1
34.3,0.97,0.87,0.39,0.55,0.1
34.32,0.994,0.894,0.354,0.55,0.1
34.34,1.016,0.916,0.319,0.55,0.1
34.36,1.038,0.938,0.286,0.55,0.1
34.38,1.05,0.956,0.258,0.55,0.1
34.4,1.05,0.972,0.233,0.55,0.1
34.42,1.05,0.985,0.212,0.55,0.1
34.44,1.05,0.997,0.195,0.55,0.1
34.46,1.05,1.003,0.185,0.55,0.1
34.48,1.05,1.008,0.178,0.55,0.1
34.5,1.05,1.009,0.176,0.55,0.1
34.52,1.05,1.008,0.178,0.55,0.1
34.54,1.05,1.003,0.185,0.55,0.1
34.56,1.05,0.995,0.197,0.55,0.1
34.58,1.05,0.984,0.212,0.55,0.1
34.6,1.05,0.971,0.233,0.55,0.1
34.62,1.05,0.955,0.258,0.55,0.1
34.64,1.036,0.936,0.286,0.55,0.1
34.66,1.014,0.914,0.319,0.55,0.1
34.68,0.993,0.893,0.352,0.55,0.1
34.7,0.967,0.867,0.39,0.55,0.1
34.72,0.941,0.841,0.431,0.55,0.1
34.74,0.912,0.812,0.474,0.55,0.1
34.76,0.884,0.784,0.518,0.55,0.1
34.78,0.854,0.754,0.563,0.55,0.1
34.8,0.823,0.723,0.61,0.55,0.1
34.82,0.793,0.693,0.656,0.55,0.1
34.84,0.763,0.663,0.701,0.55,0.1
34.86,0.734,0.634,0.747,0.55,0.1
34.88,0.706,0.606,0.788,0.55,0.1
34.9,0.679,0.579,0.83,0.55,0.1
34.92,0.653,0.553,0.869,0.55,0.1
34.94,0.63,0.53,0.904,0.55,0.1
34.96,0.61,0.51,0.935,0.55,0.1
34.98,0.591,0.491,0.963,0.55,0.1
35,0.575,0.475,0.987,0.55,0.1
35.02,0.562,0.462,1.007,0.55,0.1
35.04,0.552,0.452,1.022,0.55,0.1
35.06,0.545,0.445,1.033,0.55,0.1
35.08,0.54,0.44,1.04,0.55,0.1
35.1,0.539,0.439,1.041,0.55,0.1
35.12,0.541,0.441,1.038,0.55,0.1
35.14,0.546,0.446,1.029,0.55,0.1
35.16,0.555,0.455,1.015,0.55,0.1
35.18,0.567,0.467,0.998,0.55,0.1
35.2,0.581,0.481,0.975,0.55,0.1
35.22,0.599,0.499,0.947,0.55,0.1
35.24,0.62,0.52,0.916,0.55,0.1
35.26,0.642,0.542,0.881,0.55,0.1
35.28,0.667,0.567,0.843,0.55,0.1
35.3,0.695,0.595,0.799,0.55,0.1
35.32,0.725,0.625,0.754,0.55,0.1
35.34,0.756,0.656,0.706,0.55,0.1
35.36,0.788,0.688,0.656,0.55,0.1
35.38,0.821,0.721,0.605,0.55,0.1
35.4,0.855,0.755,0.553,0.55,0.1
35.42,0.889,0.789,0.5,0.55,0.1
35.44,0.924,0.824,0.448,0.55,0.1
35.46,0.956,0.856,0.397,0.55,0.1
35.48,0.989,0.889,0.347,0.55,0.1
35.5,1.02,0.92,0.3,0.55,0.1
35.52,1.048,0.948,0.256,0.55,0.1
35.54,1.05,0.974,0.216,0.55,0.1
35.56,1.05,0.998,0.179,0.55,0.1
35.58,1.05,1.019,0.148,0.55,0.1
35.6,1.05,1.036,0.122,0.55,0.1
35.62,1.05,1.049,0.101,0.55,0.1
35.64,1.05,1.059,0.085,0.55,0.1
35.66,1.05,1.066,0.075,0.55,0.1
35.68,1.05,1.068,0.071,0.55,0.1
35.7,1.05,1.068,0.071,0.55,0.1
35.72,1.05,1.064,0.078,0.55,0.1
35.74,1.05,1.055,0.09,0.55,0.1
35.76,1.05,1.044,0.108,0.55,0.1
35.78,1.05,1.028,0.132,0.55,0.1
35.8,1.05,1.01,0.16,0.55,0.1
35.82,1.05,0.989,0.192,0.55,0.1
35.84,1.05,0.965,0.228,0.55,0.1
35.86,1.037,0.937,0.27,0.55,0.1
35.88,1.009,0.909,0.314,0.55,0.1
35.9,0.978,0.878,0.361,0.55,0.1
35.92,0.946,0.846,0.41,0.55,0.1
35.94,0.912,0.812,0.462,0.55,0.1
35.96,0.876,0.776,0.516,0.55,0.1
35.98,0.841,0.741,0.57,0.55,0.1
36,0.804,0.704,0.626,0.55,0.1
36.02,0.769,0.669,0.68,0.55,0.1
36.04,0.733,0.633,0.734,0.55,0.1
36.06,0.698,0.598,0.788,0.55,0.1
36.08,0.664,0.564,0.839,0.55,0.1
36.1,0.633,0.533,0.886,0.55,0.1
36.12,0.604,0.504,0.932,0.55,0.1
36.14,0.577,0.477,0.972,0.55,0.1
36.16,0.552,0.452,1.01,0.55,0.1
36.18,0.531,0.431,1.041,0.55,0.1
36.2,0.512,0.412,1.071,0.55,0.1
36.22,0.497,0.397,1.094,0.55,0.1
36.24,0.485,0.385,1.111,0.55,0.1
36.26,0.476,0.376,1.125,0.55,0.1
36.28,0.471,0.371,1.132,0.55,0.1
36.3,0.47,0.37,1.134,0.55,0.1
36.32,0.472,0.372,1.13,0.55,0.1
36.34,0.477,0.377,1.122,0.55,0.1
36.36,0.486,0.386,1.108,0.55,0.1
36.38,0.5,0.4,1.087,0.55,0.1
36.4,0.516,0.416,1.062,0.55,0.1
36.42,0.536,0.436,1.031,0.55,0.1
36.44,0.559,0.459,0.996,0.55,0.1
36.46,0.585,0.485,0.956,0.55,0.1
36.48,0.613,0.513,0.912,0.55,0.1
36.5,0.645,0.545,0.863,0.55,0.1
36.52,0.68,0.58,0.809,0.55,0.1
36.54,0.716,0.616,0.754,0.55,0.1
36.56,0.754,0.654,0.696,0.55,0.1
36.58,0.793,0.693,0.635,0.55,0.1
36.6,0.834,0.734,0.572,0.55,0.1
36.62,0.875,0.775,0.509,0.55,0.1
36.64,0.916,0.816,0.446,0.55,0.1
36.66,0.957,0.857,0.383,0.55,0.1
36.68,0.995,0.895,0.324,0.55,0.1
36.7,1.034,0.934,0.265,0.55,0.1
36.72,1.05,0.969,0.211,0.55,0.1
36.74,1.05,1.002,0.16,0.55,0.1
36.76,1.05,1.033,0.113,0.55,0.1
36.78,1.05,1.059,0.073,0.55,0.1
36.8,1.05,1.082,0.038,0.55,0.1
36.82,1.05,1.102,0.007,0.55,0.1
36.84,1.05,1.117,-0.016,0.55,0.1
36.86,1.05,1.128,-0.034,0.55,0.1
36.88,1.05,1.135,-0.044,0.55,0.1
36.9,1.05,1.137,-0.048,0.55,0.1
36.92,1.05,1.136,-0.046,0.55,0.1
36.94,1.05,1.129,-0.035,0.55,0.1
36.96,1.05,1.119,-0.02,0.55,0.1
36.98,1.05,1.104,0.003,0.55,0.1
37,1.05,1.085,0.031,0.55,0.1
37.02,1.05,1.064,0.064,0.55,0.1
37.04,1.05,1.037,0.104,0.55,0.1
37.06,1.05,1.008,0.15,0.55,0.1
37.08,1.05,0.976,0.198,0.55,0.1
37.1,1.041,0.941,0.251,0.55,0.1
37.12,1.004,0.904,0.308,0.55,0.1
37.14,0.965,0.865,0.368,0.55,0.1
37.16,0.924,0.824,0.431,0.55,0.1
37.18,0.883,0.783,0.493,0.55,0.1
37.2,0.84,0.74,0.558,0.55,0.1
37.22,0.797,0.697,0.624,0.55,0.1
37.24,0.753,0.653,0.691,0.55,0.1
37.26,0.711,0.611,0.755,0.55,0.1
37.28,0.67,0.57,0.818,0.55,0.1
37.3,0.63,0.53,0.879,0.55,0.1
37.32,0.592,0.492,0.937,0.55,0.1
37.34,0.557,0.457,0.991,0.55,0.1
37.36,0.525,0.425,1.04,0.55,0.1
37.38,0.495,0.395,1.085,0.55,0.1
37.4,0.467,0.367,1.127,0.55,0.1
37.42,0.444,0.344,1.162,0.55,0.1
37.44,0.426,0.326,1.19,0.55,0.1
37.46,0.41,0.31,1.214,0.55,0.1
37.48,0.398,0.298,1.232,0.55,0.1
37.5,0.391,0.291,1.242,0.55,0.1
37.52,0.388,0.288,1.247,0.55,0.1
37.54,0.389,0.289,1.246,0.55,0.1
37.56,0.393,0.293,1.239,0.55,0.1
37.58,0.403,0.303,1.223,0.55,0.1
