Tiempo ,REI,V_ANGULA,V_CARRIT,ANGULO,CARRITO,REFERENC
11.5,1.026,-0.062,0,-0.003,0.498,0.5
11.505,1.026,-0.048,0,-0.003,0.498,0.5
11.51,1.026,-0.034,0,-0.003,0.498,0.5
11.515,1.026,-0.023,0,-0.003,0.498,0.5
11.52,1.026,-0.014,0,-0.003,0.498,0.5
11.525,1.023,-0.035,0,-0.005,0.498,0.5
11.53,1.024,-0.065,0,-0.005,0.498,0.5
11.535,1.024,-0.069,0,-0.005,0.498,0.5
11.54,1.025,-0.06,0,-0.005,0.498,0.5
11.545,1.025,-0.047,0,-0.005,0.498,0.5
11.55,1.025,-0.034,0,-0.005,0.498,0.5
11.555,1.025,-0.023,0,-0.005,0.498,0.5
11.56,1.025,-0.014,0,-0.005,0.498,0.5
11.565,1.025,-0.008,0,-0.005,0.498,0.5
11.57,1.025,-0.004,0,-0.005,0.498,0.5
11.575,1.022,-0.029,0,-0.007,0.498,0.5
11.58,1.023,-0.062,0,-0.007,0.498,0.5
11.585,1.023,-0.067,0,-0.007,0.498,0.5
11.59,1.024,-0.059,0,-0.007,0.498,0.5
11.595,1.024,-0.047,0,-0.007,0.498,0.5
11.6,1.024,-0.034,0,-0.007,0.498,0.5
11.605,1.024,-0.023,0,-0.007,0.498,0.5
11.61,1.024,-0.015,0,-0.007,0.498,0.5
11.615,1.024,-0.009,0,-0.007,0.498,0.5
11.62,1.024,-0.005,0,-0.007,0.498,0.5
11.625,1.024,-0.002,0,-0.007,0.498,0.5
11.63,1.024,-0.001,0,-0.007,0.498,0.5
11.635,1.025,0,0,-0.007,0.498,0.5
11.64,1.025,0,0,-0.007,0.498,0.5
11.645,1.025,0.001,0,-0.007,0.498,0.5
11.65,1.025,0,0,-0.007,0.498,0.5
11.655,1.026,0,0,-0.007,0.498,0.5
11.66,1.026,0,0,-0.007,0.498,0.5
11.665,1.026,0,0,-0.007,0.498,0.5
11.67,1.026,0,0,-0.007,0.498,0.5
11.675,1.026,0,0,-0.007,0.498,0.5
11.68,1.027,0,0,-0.007,0.498,0.5
11.685,1.024,-0.027,0,-0.009,0.498,0.5
11.69,1.025,-0.061,0,-0.009,0.498,0.5
11.695,1.025,-0.067,0,-0.009,0.498,0.5
11.7,1.025,-0.06,0,-0.009,0.498,0.5
11.705,1.025,-0.047,0,-0.009,0.498,0.5
11.71,1.025,-0.035,0,-0.009,0.498,0.5
11.715,1.025,-0.023,0,-0.009,0.498,0.5
11.72,1.026,-0.015,0,-0.009,0.498,0.5
11.725,1.026,-0.009,0,-0.009,0.498,0.5
11.73,1.026,-0.005,0,-0.009,0.498,0.5
11.735,1.026,-0.002,0,-0.009,0.498,0.5
11.74,1.026,-0.001,0,-0.009,0.498,0.5
11.745,1.026,0,0,-0.009,0.498,0.5
11.75,1.027,0,0,-0.009,0.498,0.5
11.755,1.027,0.001,0,-0.009,0.498,0.5
11.76,1.027,0,0,-0.009,0.498,0.5
11.765,1.027,0,0,-0.009,0.498,0.5
11.77,1.028,0,0,-0.009,0.498,0.5
11.775,1.028,0,0,-0.009,0.498,0.5
11.78,1.028,0,0,-0.009,0.498,0.5
11.785,1.028,0,0,-0.009,0.498,0.5
11.79,1.029,0,0,-0.009,0.498,0.5
11.795,1.029,0,0,-0.009,0.498,0.5
11.8,1.029,0,0,-0.009,0.498,0.5
11.805,1.032,0.027,0,-0.007,0.498,0.5
11.81,1.032,0.061,0,-0.007,0.498,0.5
11.815,1.032,0.067,0,-0.007,0.498,0.5
11.82,1.032,0.06,0,-0.007,0.498,0.5
11.825,1.033,0.047,0,-0.007,0.498,0.5
11.83,1.033,0.035,0,-0.007,0.498,0.5
11.835,1.033,0.023,0,-0.007,0.498,0.5
11.84,1.034,0.015,0,-0.007,0.498,0.5
11.845,1.034,0.009,0,-0.007,0.498,0.5
11.85,1.034,0.005,0,-0.007,0.498,0.5
11.855,1.035,0.002,0,-0.007,0.498,0.5
11.86,1.038,0.027,0,-0.005,0.498,0.5
11.865,1.037,0.061,0,-0.005,0.498,0.5
11.87,1.037,0.067,0,-0.005,0.498,0.5
11.875,1.038,0.059,0,-0.005,0.498,0.5
11.88,1.038,0.047,0,-0.005,0.498,0.5
11.885,1.039,0.034,0,-0.005,0.498,0.5
11.89,1.039,0.023,0,-0.005,0.498,0.5
11.895,1.04,0.015,0,-0.005,0.498,0.5
11.9,1.04,0.009,0,-0.005,0.498,0.5
11.905,1.043,0.031,0,-0.003,0.498,0.5
11.91,1.043,0.063,0,-0.003,0.498,0.5
11.915,1.043,0.068,0,-0.003,0.498,0.5
11.92,1.043,0.06,0,-0.003,0.498,0.5
11.925,1.044,0.047,0,-0.003,0.498,0.5
11.93,1.044,0.034,0,-0.003,0.498,0.5
11.935,1.044,0.023,0,-0.003,0.498,0.5
11.94,1.045,0.015,0,-0.003,0.498,0.5
11.945,1.048,0.035,0,-0.002,0.498,0.5
11.95,1.048,0.066,0,-0.002,0.498,0.5
11.955,1.048,0.069,0,-0.002,0.498,0.5
11.96,1.048,0.06,0,-0.002,0.498,0.5
11.965,1.049,0.047,0,-0.002,0.498,0.5
11.97,1.049,0.034,0,-0.002,0.498,0.5
11.975,1.05,0.023,0,-0.002,0.498,0.5
11.98,1.053,0.041,0,0,0.498,0.5
11.985,1.052,0.07,0,0,0.498,0.5
11.99,1.053,0.072,0,0,0.498,0.5
11.995,1.053,0.062,0,0,0.498,0.5
12,1.053,0.048,0,0,0.498,0.5
12.005,1.054,0.034,0,0,0.498,0.5
12.01,1.054,0.023,0,0,0.498,0.5
12.015,1.055,0.014,0,0,0.498,0.5
12.02,1.058,0.035,0,0.002,0.498,0.5
12.025,1.058,0.065,0,0.002,0.498,0.5
12.03,1.058,0.069,0,0.002,0.498,0.5
12.035,1.058,0.06,0,0.002,0.498,0.5
12.04,1.059,0.047,0,0.002,0.498,0.5
12.045,1.059,0.034,0,0.002,0.498,0.5
12.05,1.059,0.023,0,0.002,0.498,0.5
12.055,1.06,0.014,0,0.002,0.498,0.5
12.06,1.06,0.008,0,0.002,0.498,0.5
12.065,1.06,0.004,0,0.002,0.498,0.5
12.07,1.063,0.029,0,0.003,0.498,0.5
12.075,1.063,0.062,0,0.003,0.498,0.5
12.08,1.063,0.067,0,0.003,0.498,0.5
12.085,1.064,0.059,0,0.003,0.498,0.5
12.09,1.064,0.047,0,0.003,0.498,0.5
12.095,1.065,0.034,0,0.003,0.498,0.5
12.1,1.065,0.023,0,0.003,0.498,0.5
12.105,1.065,0.015,0,0.003,0.498,0.5
12.11,1.068,0.035,0,0.005,0.498,0.5
12.115,1.068,0.066,0,0.005,0.498,0.5
12.12,1.068,0.069,0,0.005,0.498,0.5
12.125,1.069,0.061,0,0.005,0.498,0.5
12.13,1.069,0.047,0,0.005,0.498,0.5
12.135,1.07,0.034,0,0.005,0.498,0.5
12.14,1.07,0.023,0,0.005,0.498,0.5
12.145,1.07,0.014,0,0.005,0.498,0.5
12.15,1.071,0.008,0,0.005,0.498,0.5
12.155,1.071,0.004,0,0.005,0.498,0.5
12.16,1.071,0.002,0,0.005,0.498,0.5
12.165,1.072,0.001,0,0.005,0.498,0.5
12.17,1.072,0,0,0.005,0.498,0.5
12.175,1.072,0,0,0.005,0.498,0.5
12.18,1.072,-0.001,0,0.005,0.498,0.5
12.185,1.073,0,0,0.005,0.498,0.5
12.19,1.073,0,0,0.005,0.498,0.5
12.195,1.073,0,0,0.005,0.498,0.5
12.2,1.073,0,0,0.005,0.498,0.5
12.205,1.073,0,0,0.005,0.498,0.5
12.21,1.074,0,0,0.005,0.498,0.5
12.215,1.074,0,0,0.005,0.498,0.5
12.22,1.074,0,0,0.005,0.498,0.5
12.225,1.074,0,0,0.005,0.498,0.5
12.23,1.075,0,0,0.005,0.498,0.5
12.235,1.075,0,0,0.005,0.498,0.5
12.24,1.075,0,0,0.005,0.498,0.5
12.245,1.075,0,0,0.005,0.498,0.5
12.25,1.076,0,0,0.005,0.498,0.5
12.255,1.076,0,0,0.005,0.498,0.5
12.26,1.076,0,0,0.005,0.498,0.5
12.265,1.076,0,0,0.005,0.498,0.5
12.27,1.076,0,0,0.005,0.498,0.5
12.275,1.077,0,0,0.005,0.498,0.5
12.28,1.077,0,0,0.005,0.498,0.5
12.285,1.077,0,0,0.005,0.498,0.5
12.29,1.077,0,0,0.005,0.498,0.5
12.295,1.078,0,0,0.005,0.498,0.5
12.3,1.078,0,0,0.005,0.498,0.5
12.305,1.078,0,0,0.005,0.498,0.5
12.31,1.078,0,0,0.005,0.498,0.5
12.315,1.079,0,0,0.005,0.498,0.5
12.32,1.079,0,0,0.005,0.498,0.5
12.325,1.079,0,0,0.005,0.498,0.5
12.33,1.079,0,0,0.005,0.498,0.5
12.335,1.079,0,0,0.005,0.498,0.5
12.34,1.078,0,0,0.005,0.498,0.5
12.345,1.077,0,0.001,0.005,0.498,0.5
12.35,1.073,-0.027,0.001,0.003,0.498,0.5
12.355,1.071,-0.061,0.002,0.003,0.498,0.5
12.36,1.066,-0.094,0.002,0.002,0.498,0.5
12.365,1.062,-0.121,0.003,0.002,0.498,0.5
12.37,1.059,-0.115,0.004,0.002,0.498,0.5
12.375,1.054,-0.121,0.005,0,0.498,0.5
12.38,1.052,-0.132,0.005,0,0.498,0.5
12.385,1.045,-0.143,0.006,-0.002,0.498,0.5
12.39,1.043,-0.153,0.006,-0.002,0.498,0.5
12.395,1.041,-0.134,0.006,-0.002,0.498,0.5
